battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,charge_energy_per_atom,charge_formation_energy_per_atom,charge_band_gap,charge_efermi,discharge_crystal_system,discharge_space_group_number,discharge_energy_per_atom,discharge_formation_energy_per_atom,discharge_band_gap,discharge_efermi
mp-531343_Zn,Zn0-3Mo3O8,Zn0Mo3O8,Zn3Mo3O8,Mo3O8,Zn,1,0.253940293,0.050533388,"[InsertionVoltagePairDoc(max_delta_volume=0.05939996085530952, average_voltage=1.0866983875000007, capacity_grav=262.74150192941494, capacity_vol=1544.203121028217, energy_grav=285.52076647602354, energy_vol=1678.083041593832, fracA_charge=0.0, fracA_discharge=0.21428571428571427, formula_charge='Mo3O8', formula_discharge='Zn3Mo3O8', stability_charge=0.2539402932792214, stability_discharge=0.0505333877678531, id_charge=MPID(mp-1173004), id_discharge=MPID(mp-1100823))]",262.7415019,285.5207665,1544.203121,1678.083042,1.086698388,mp-1173004,mp-1100823,Monoclinic,12,-8.254508616,-1.698088877,1.2265,1.07065281,Monoclinic,12,-7.221358281,-1.799940569,0.1278,4.63313583
mp-756257_Li,Li1-3V4CuO12,Li1V4CuO12,Li3V4CuO12,V4CuO12,Li,1,0.040833215,0.039686955,"[InsertionVoltagePairDoc(max_delta_volume=0.03268181849233276, average_voltage=3.7395973733333436, capacity_grav=111.64311312681286, capacity_vol=348.4558948961691, energy_grav=417.50029259978675, energy_vol=1303.0847492762337, fracA_charge=0.05555555555555555, fracA_discharge=0.15, formula_charge='LiV4CuO12', formula_discharge='Li3V4CuO12', stability_charge=0.04083321517361149, stability_discharge=0.03968695525000321, id_charge=MPID(mp-756257), id_discharge=MPID(mp-756355))]",111.6431131,417.5002926,348.4558949,1303.084749,3.739597373,mp-756257,mp-756355,Monoclinic,5,-7.735433978,-2.084362541,0.0,-0.31115137,Monoclinic,5,-7.526742605,-2.249886024,1.129,1.80599048
mp-1041577_Al,Al0-1Sn(WO4)2,Al0Sn(WO4)2,Al1Sn(WO4)2,Sn(WO4)2,Al,1,0.096750214,0.09286592,"[InsertionVoltagePairDoc(max_delta_volume=0.04856877876436205, average_voltage=1.5586215216666635, capacity_grav=125.36422392530301, capacity_vol=974.644039204867, energy_grav=195.3953774570161, energy_vol=1519.101175468833, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Sn(WO4)2', formula_discharge='AlSn(WO4)2', stability_charge=0.09675021363636382, stability_discharge=0.09286592000000127, id_charge=MPID(mp-1041577), id_discharge=MPID(mp-1042285))]",125.3642239,195.3953775,974.6440392,1519.101175,1.558621522,mp-1041577,mp-1042285,Monoclinic,13,-8.386117031,-2.06707041,2.6737,1.8538833,Monoclinic,13,-8.389060645,-2.284469923,0.1697,6.17082181
mp-32686_Li,Li0-2CoO2,Li0CoO2,Li2CoO2,CoO2,Li,2,0.008334682,0.039063403,"[InsertionVoltagePairDoc(max_delta_volume=0.021760991935040774, average_voltage=3.7299379833333335, capacity_grav=141.9532457556545, capacity_vol=647.6706750359313, energy_grav=529.4768032014671, energy_vol=2415.77145150766, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CoO2', formula_discharge='Li(CoO2)2', stability_charge=0.008334681666666732, stability_discharge=0.06154612767856449, id_charge=MPID(mp-32686), id_discharge=MPID(mp-752914)), InsertionVoltagePairDoc(max_delta_volume=0.28407702538345236, average_voltage=2.4205801266666658, capacity_grav=383.55776552592846, capacity_vol=1513.158468455247, energy_grav=928.4323046607352, energy_vol=3662.72131724014, fracA_charge=0.14285714285714285, fracA_discharge=0.4, formula_charge='Li(CoO2)2', formula_discharge='Li2CoO2', stability_charge=0.06154612767856449, stability_discharge=0.03906340270000008, id_charge=MPID(mp-752914), id_discharge=MPID(mp-755297))]",511.410354,1405.314531,2017.544625,5544.050399,2.747919591,mp-32686,mp-755297,Trigonal,164,-6.740544222,-1.072464287,0.0,0.37585273,Trigonal,164,-5.907063516,-1.742646408,2.5492,2.07485341
mp-25401_Li,Li0-2TiPO4F,Li0TiPO4F,Li2TiPO4F,TiPO4F,Li,2,0.004674844,0.269399726,"[InsertionVoltagePairDoc(max_delta_volume=0.033300281238781926, average_voltage=2.0134587883333355, capacity_grav=158.79746430819486, capacity_vol=477.3563797041603, energy_grav=319.73215007638413, energy_vol=961.1373978823262, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='TiPO4F', formula_discharge='LiTiPO4F', stability_charge=0.004674843571422116, stability_discharge=0.057686770125000564, id_charge=MPID(mp-25436), id_discharge=MPID(mp-25420)), InsertionVoltagePairDoc(max_delta_volume=0.06367467060958032, average_voltage=0.21024333333333556, capacity_grav=152.5248661681575, capacity_vol=448.78043342951145, energy_grav=32.067336279414334, energy_vol=94.35309425899959, fracA_charge=0.125, fracA_discharge=0.2222222222222222, formula_charge='LiTiPO4F', formula_discharge='Li2TiPO4F', stability_charge=0.057686770125000564, stability_discharge=0.2693997262407386, id_charge=MPID(mp-25420), id_discharge=MPID(mp-25401))]",305.0497323,339.1698685,897.5608669,997.954002,1.111851061,mp-25436,mp-25401,Triclinic,2,-8.164705416,-3.162974343,2.4042,0.42534947,Triclinic,1,-7.021609529,-2.707169169,0.0097,5.67951532
mp-774891_Li,Li4-1Fe2Co3Ni3O16,Li4Fe2Co3Ni3O16,Li1Fe2Co3Ni3O16,Fe2Co3Ni3O16,Li,1,0.042691397,0.119979813,"[InsertionVoltagePairDoc(max_delta_volume=0.0694547861266479, average_voltage=2.740996586666668, capacity_grav=203.56323558234462, capacity_vol=926.6768006679575, energy_grav=557.9661339020295, energy_vol=2540.01794757406, fracA_charge=0.14285714285714285, fracA_discharge=0.29411764705882354, formula_charge='Li4Fe2Co3Ni3O16', formula_discharge='Li10Fe2Co3Ni3O16', stability_charge=0.042691397213879156, stability_discharge=0.11997981253676215, id_charge=MPID(mp-774891), id_discharge=MPID(mp-779007))]",203.5632356,557.9661339,926.6768007,2540.017948,2.740996587,mp-774891,mp-779007,Monoclinic,8,-6.510818079,-1.424802083,0.0,2.62549868,Triclinic,1,-6.182424204,-1.657071701,0.0,3.2920764
mp-1042994_Mg,Mg0-1.5Cr3(FeO6)2,Mg0Cr3(FeO6)2,Mg1.5Cr3(FeO6)2,Cr3(FeO6)2,Mg,1,0.030785753,1.072852057,"[InsertionVoltagePairDoc(max_delta_volume=0.03450723503348474, average_voltage=2.582501963333328, capacity_grav=162.06371379535807, capacity_vol=561.4699236708135, energy_grav=418.52985906160274, energy_vol=1449.9971802324897, fracA_charge=0.0, fracA_discharge=0.08108108108108109, formula_charge='Cr3(FeO6)2', formula_discharge='Mg3Cr6(FeO6)4', stability_charge=0.030785753235293534, stability_discharge=1.0728520574324314, id_charge=MPID(mp-1042994), id_discharge=MPID(mp-1360929))]",162.0637138,418.5298591,561.4699237,1449.99718,2.582501963,mp-1042994,mp-1360929,Triclinic,2,-7.800042217,-1.607413313,1.6062,-1.09951574,Triclinic,2,-7.7161429,-1.895866606,0.4484,2.29585596
mp-771567_Li,Li0-1Ti3MnCr(PO4)6,Li0Ti3MnCr(PO4)6,Li1Ti3MnCr(PO4)6,Ti3MnCr(PO4)6,Li,1,0.018451357,0.000565792,"[InsertionVoltagePairDoc(max_delta_volume=0.006442879275046387, average_voltage=4.84012162333335, capacity_grav=32.39615773135617, capacity_vol=98.1230768758422, energy_grav=156.8013435484549, energy_vol=474.92762613476447, fracA_charge=0.0, fracA_discharge=0.027777777777777776, formula_charge='Ti3MnCr(PO4)6', formula_discharge='LiTi3MnCr(PO4)6', stability_charge=0.018451356535722496, stability_discharge=0.0005657917361574505, id_charge=MPID(mp-771886), id_discharge=MPID(mp-771567))]",32.39615773,156.8013435,98.12307688,474.9276261,4.840121623,mp-771886,mp-771567,Trigonal,146,-8.381571593,-2.846359651,0.0,0.8152542,Trigonal,146,-8.336223618,-2.901741928,2.1254,1.31128425
mp-753767_Li,Li0.5-1MnBO3,Li0.5MnBO3,Li1MnBO3,MnBO3,Li,2,0.06728959,0.00607088,"[InsertionVoltagePairDoc(max_delta_volume=0.027644555111671076, average_voltage=3.3819866553333435, capacity_grav=92.97560379136019, capacity_vol=291.26684954300464, energy_grav=314.4422512939404, energy_vol=985.0605982954264, fracA_charge=0.09090909090909091, fracA_discharge=0.15492957746478872, formula_charge='LiMn2(BO3)2', formula_discharge='Li11Mn12(BO3)12', stability_charge=0.06728958972726673, stability_discharge=0.014401756014102318, id_charge=MPID(mp-850907), id_discharge=MPID(mp-766484)), InsertionVoltagePairDoc(max_delta_volume=0.0064680940309098656, average_voltage=3.2836903233332198, capacity_grav=18.50600082977144, capacity_vol=57.879003074301075, energy_grav=60.767975848317015, energy_vol=190.05672231925612, fracA_charge=0.15492957746478872, fracA_discharge=0.16666666666666666, formula_charge='Li11Mn12(BO3)12', formula_discharge='LiMnBO3', stability_charge=0.014401756014102318, stability_discharge=0.006070880000001111, id_charge=MPID(mp-766484), id_discharge=MPID(mp-753767))]",111.036005,373.7032151,347.2740184,1168.786802,3.365603933,mp-850907,mp-753767,Triclinic,1,-8.182961501,-2.430279408,0.0,1.92607917,Triclinic,2,-7.940591942,-2.508223118,2.8469,1.86889174
mp-40206_Ca,Ca1.5-2Nd2Nb3FeO14,Ca1.5Nd2Nb3FeO14,Ca2Nd2Nb3FeO14,Nd2Nb3FeO14,Ca,1,0.093510388,0.028885085,"[InsertionVoltagePairDoc(max_delta_volume=0.002228734760532536, average_voltage=4.881421875000018, capacity_grav=28.905958029276416, capacity_vol=151.88883481491837, energy_grav=141.1021758419423, energy_vol=741.4334808338068, fracA_charge=0.06976744186046512, fracA_discharge=0.09090909090909091, formula_charge='Ca3Nd4Nb6(FeO14)2', formula_discharge='Ca2Nd2Nb3FeO14', stability_charge=0.09351038828487646, stability_discharge=0.028885085454549042, id_charge=MPID(mp-1365096), id_discharge=MPID(mp-40206))]",28.90595803,141.1021758,151.8888348,741.4334808,4.881421875,mp-1365096,mp-40206,Triclinic,2,-8.683741825,-3.074901645,0.0,1.84124831,Monoclinic,13,-8.753848685,-3.226900329,2.3551,2.34852393
mp-752577_Li,Li0-2VOF3,Li0VOF3,Li2VOF3,VOF3,Li,2,0.096304249,0.094016784,"[InsertionVoltagePairDoc(max_delta_volume=0.015902243354239065, average_voltage=4.293378610833341, capacity_grav=204.7835654934413, capacity_vol=598.4366091385285, energy_grav=879.2133799397295, energy_vol=2569.3149376149904, fracA_charge=0.0, fracA_discharge=0.16666666666666666, formula_charge='VOF3', formula_discharge='LiVOF3', stability_charge=0.09630424850000097, stability_discharge=0.08635373333332907, id_charge=MPID(mp-760338), id_discharge=MPID(mp-752577)), InsertionVoltagePairDoc(max_delta_volume=0.013150799707682737, average_voltage=3.2260034283333328, capacity_grav=194.46995190364947, capacity_vol=590.6688415102581, energy_grav=627.3607315489916, energy_vol=1905.4997077217704, fracA_charge=0.16666666666666666, fracA_discharge=0.2857142857142857, formula_charge='LiVOF3', formula_discharge='Li2VOF3', stability_charge=0.08635373333332907, stability_discharge=0.09401678446429074, id_charge=MPID(mp-752577), id_discharge=MPID(mp-767622))]",388.9399038,1462.293864,1181.337683,4441.464678,3.75969102,mp-760338,mp-767622,Orthorhombic,30,-6.571033315,-2.61777252,1.955,-2.62742171,Orthorhombic,30,-6.313199193,-2.944034948,1.354,1.48708707
mp-780288_Li,Li1.5-2SiNiO4,Li1.5SiNiO4,Li2SiNiO4,SiNiO4,Li,1,0.088419424,0.023263532,"[InsertionVoltagePairDoc(max_delta_volume=0.018630546998727127, average_voltage=4.628999493333343, capacity_grav=81.38505192675717, capacity_vol=262.2289026013495, energy_grav=376.7313641338668, energy_vol=1213.8574572790055, fracA_charge=0.2, fracA_discharge=0.25, formula_charge='Li3Si2(NiO4)2', formula_discharge='Li2SiNiO4', stability_charge=0.08841942428888849, stability_discharge=0.023263532187505653, id_charge=MPID(mp-780288), id_discharge=MPID(mp-1177860))]",81.38505193,376.7313641,262.2289026,1213.857457,4.628999493,mp-780288,mp-1177860,Monoclinic,7,-6.812482019,-2.297724816,1.0224,1.42333257,Orthorhombic,33,-6.79532204,-2.443429484,3.5775,5.29149634
mp-32465_Li,Li1-2V(PO4)2,Li1V(PO4)2,Li2V(PO4)2,V(PO4)2,Li,1,0.032447572,0.052944463,"[InsertionVoltagePairDoc(max_delta_volume=0.06870596975446053, average_voltage=3.7380374058333294, capacity_grav=105.20029195614208, capacity_vol=300.44431939234465, energy_grav=393.2426264366462, energy_vol=1123.0721042587202, fracA_charge=0.08333333333333333, fracA_discharge=0.15384615384615385, formula_charge='LiV(PO4)2', formula_discharge='Li2V(PO4)2', stability_charge=0.03244757216667438, stability_discharge=0.052944463493586724, id_charge=MPID(mp-32465), id_discharge=MPID(mp-32525))]",105.200292,393.2426264,300.4443194,1123.072104,3.738037406,mp-32465,mp-32525,Monoclinic,14,-7.67212865,-2.555201817,1.961,-0.02237849,Monoclinic,14,-7.516346467,-2.64618917,2.382,4.26204573
mp-1235592_Li,Li0-0.5Y(FeO2)2,Li0Y(FeO2)2,Li0.5Y(FeO2)2,Y(FeO2)2,Li,1,0.200501742,0.206111162,"[InsertionVoltagePairDoc(max_delta_volume=0.06580224958746173, average_voltage=1.9226859533333331, capacity_grav=49.99083454780826, capacity_vol=232.35746138840153, energy_grav=96.11667538048165, energy_vol=446.75042716367193, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Y(FeO2)2', formula_discharge='LiY2(FeO2)4', stability_charge=0.20050174205356974, stability_discharge=0.20611116241667027, id_charge=MPID(mp-1408959), id_discharge=MPID(mp-1235662))]",49.99083455,96.11667538,232.3574614,446.7504272,1.922685953,mp-1408959,mp-1235662,Cubic,227,-8.421844673,-2.250654382,0.0,2.8067953,Monoclinic,8,-8.115828949,-2.22878982,1.818,2.73051928
mp-985578_Mg,Mg0-14AlFe,Mg0AlFe,Mg14AlFe,AlFe,Mg,1,0.787908095,0.168018198,"[InsertionVoltagePairDoc(max_delta_volume=10.227676899076318, average_voltage=-0.027978557857142983, capacity_grav=1773.6885169359996, capacity_vol=3723.613054641605, energy_grav=-49.625246791643995, energy_vol=-104.18132328690305, fracA_charge=0.0, fracA_discharge=0.875, formula_charge='AlFe', formula_discharge='Mg14AlFe', stability_charge=0.787908094999997, stability_discharge=0.16801819788590677, id_charge=MPID(mp-985578), id_discharge=MPID(mp-1028207))]",1773.688517,-49.62524679,3723.613055,-104.1813233,-0.027978558,mp-985578,mp-1028207,Hexagonal,191,-5.64677744,0.4610147,0.0,6.24405896,Hexagonal,187,-2.057129748,0.106589314,0.0,2.76861881
mp-768492_Li,Li8-9TiMn3(PO4)6,Li8TiMn3(PO4)6,Li9TiMn3(PO4)6,TiMn3(PO4)6,Li,1,0.044417204,0.075952798,"[InsertionVoltagePairDoc(max_delta_volume=0.014067952432312403, average_voltage=0.8312120333333202, capacity_grav=31.71854345056445, capacity_vol=88.02613075498687, energy_grav=26.364834995914944, energy_vol=73.16837913131734, fracA_charge=0.19047619047619047, fracA_discharge=0.20930232558139536, formula_charge='Li8TiMn3(PO4)6', formula_discharge='Li9TiMn3(PO4)6', stability_charge=0.04441720366071422, stability_discharge=0.07595279834302104, id_charge=MPID(mp-768492), id_discharge=MPID(mp-768514))]",31.71854345,26.364835,88.02613075,73.16837913,0.831212033,mp-768492,mp-768514,Triclinic,1,-7.513053008,-2.706295866,1.3607,1.72969648,Triclinic,1,-7.402054913,-2.662689265,0.3676,3.93219171
mp-752864_Li,Li0-2Co(CO3)2,Li0Co(CO3)2,Li2Co(CO3)2,Co(CO3)2,Li,2,0.114369357,0.025730475,"[InsertionVoltagePairDoc(max_delta_volume=0.023515325992704783, average_voltage=4.706322873333339, capacity_grav=144.1777046147893, capacity_vol=371.6725375836122, energy_grav=678.5468290532806, energy_vol=1749.2109650195994, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Co(CO3)2', formula_discharge='LiCo(CO3)2', stability_charge=0.11436935666666681, stability_discharge=0.035487980624998805, id_charge=MPID(mp-752886), id_discharge=MPID(mp-753259)), InsertionVoltagePairDoc(max_delta_volume=0.17164512015702593, average_voltage=4.024848735833321, capacity_grav=138.98804582360967, capacity_vol=317.222793138762, energy_grav=559.4058605290991, energy_vol=1276.7737579420611, fracA_charge=0.1, fracA_discharge=0.18181818181818182, formula_charge='LiCo(CO3)2', formula_discharge='Li2Co(CO3)2', stability_charge=0.035487980624998805, stability_discharge=0.025730474772730716, id_charge=MPID(mp-753259), id_discharge=MPID(mp-1178046))]",277.9760916,1213.52848,634.4455863,2769.726645,4.365585805,mp-752886,mp-1178046,Monoclinic,14,-7.564829102,-1.425979633,0.5842,-1.81697469,Monoclinic,14,-7.330225388,-1.960453482,2.946,-0.183532
mp-26218_Li,Li0-2Cr3(P2O7)2,Li0Cr3(P2O7)2,Li2Cr3(P2O7)2,Cr3(P2O7)2,Li,1,0.037556786,0.028178805,"[InsertionVoltagePairDoc(max_delta_volume=0.055831513121087584, average_voltage=2.770242385833332, capacity_grav=103.52919936233822, capacity_vol=324.9161038625692, energy_grav=286.8009762449385, energy_vol=900.0963627599143, fracA_charge=0.0, fracA_discharge=0.08695652173913043, formula_charge='Cr3(P2O7)2', formula_discharge='Li2Cr3(P2O7)2', stability_charge=0.03755678595235956, stability_discharge=0.028178804565223814, id_charge=MPID(mp-26218), id_discharge=MPID(mp-540179))]",103.5291994,286.8009762,324.9161039,900.0963628,2.770242386,mp-26218,mp-540179,Monoclinic,14,-8.25601234,-2.547259649,0.0,3.56476115,Monoclinic,14,-7.944982158,-2.566649452,2.1845,3.57296925
mp-19385_Y,Y0.67-1MnO3,Y0.67MnO3,Y1MnO3,MnO3,Y,1,0.287353688,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.023374774614825178, average_voltage=4.16942380055555, capacity_grav=139.70594485722177, capacity_vol=684.8285985542976, energy_grav=582.4932915668016, energy_vol=2855.3406581133904, fracA_charge=0.14285714285714285, fracA_discharge=0.2, formula_charge='Y2Mn3O9', formula_discharge='YMnO3', stability_charge=0.28735368803570616, stability_discharge=0.0, id_charge=MPID(mp-1336972), id_discharge=MPID(mp-19385))]",139.7059449,582.4932916,684.8285986,2855.340658,4.169423801,mp-1336972,mp-19385,Hexagonal,173,-8.427319692,-2.359417038,0.0,1.04248816,Hexagonal,185,-9.130481213,-3.036007329,0.0,2.96126673
mp-1045231_Ca,Ca0-0.25WO2,Ca0WO2,Ca0.25WO2,WO2,Ca,1,0.105642807,0.318307133,"[InsertionVoltagePairDoc(max_delta_volume=0.0908630474494514, average_voltage=0.645316260000004, capacity_grav=59.332513229232426, capacity_vol=518.628592488066, energy_grav=38.28823553348903, energy_vol=334.67946363346493, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='WO2', formula_discharge='Ca(WO2)4', stability_charge=0.10564280666666725, stability_discharge=0.31830713307691916, id_charge=MPID(mp-1445593), id_discharge=MPID(mp-1045231))]",59.33251323,38.28823553,518.6285925,334.6794636,0.64531626,mp-1445593,mp-1045231,Tetragonal,87,-9.548815692,-1.930799532,2.3284,1.48705191,Triclinic,1,-9.067847746,-1.881555915,1.1844,4.90118235
mp-1045937_Mg,Mg0-2Co9O13,Mg0Co9O13,Mg2Co9O13,Co9O13,Mg,1,0.247499506,0.14997239,"[InsertionVoltagePairDoc(max_delta_volume=0.035815797480775347, average_voltage=3.238373990000004, capacity_grav=136.22083162714276, capacity_vol=746.2764132509284, energy_grav=441.133998037509, energy_vol=2416.722126022301, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Co9O13', formula_discharge='Mg2Co9O13', stability_charge=0.24749950639609786, stability_discharge=0.14997239049479116, id_charge=MPID(mp-1343966), id_discharge=MPID(mp-1045937))]",136.2208316,441.133998,746.2764133,2416.722126,3.23837399,mp-1343966,mp-1045937,Monoclinic,12,-6.845943807,-1.014200479,0.0,2.09698646,Monoclinic,12,-6.948534159,-1.469412771,0.0,4.18669104
mp-25246_Na,Na0-1FeP2O7,Na0FeP2O7,Na1FeP2O7,FeP2O7,Na,1,0.172784119,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.005938638148701658, average_voltage=6.1668198415517175, capacity_grav=106.02770516065303, capacity_vol=320.7735797353703, energy_grav=653.8537559389105, energy_vol=1978.1528761576533, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='FeP2O7', formula_discharge='NaFeP2O7', stability_charge=0.1727841191666597, stability_discharge=0.0, id_charge=MPID(mp-25246), id_discharge=MPID(mp-752506))]",106.0277052,653.8537559,320.7735797,1978.152876,6.166819842,mp-25246,mp-752506,Monoclinic,4,-7.532374683,-2.139140633,0.0,0.36346375,Monoclinic,4,-7.528462905,-2.505293288,2.1612,1.00232092
mp-19443_Na,Na0-0.75WO3,Na0WO3,Na0.75WO3,WO3,Na,1,0.0,0.036416683,"[InsertionVoltagePairDoc(max_delta_volume=0.05243064479248538, average_voltage=1.9641783332183935, capacity_grav=80.70125394527919, capacity_vol=548.3901397176231, energy_grav=158.5116544628728, energy_vol=1077.136030583963, fracA_charge=0.0, fracA_discharge=0.15789473684210525, formula_charge='WO3', formula_discharge='Na3(WO3)4', stability_charge=0.0, stability_discharge=0.03641668336645054, id_charge=MPID(mp-19443), id_discharge=MPID(mp-38257))]",80.70125395,158.5116545,548.3901397,1077.136031,1.964178333,mp-19443,mp-38257,Tetragonal,129,-9.13545015,-2.184947779,0.8578,0.4553986,Orthorhombic,71,-8.211963857,-2.150089445,0.0,3.94834174
mp-1044793_Zn,Zn0-1Pr(CoO3)2,Zn0Pr(CoO3)2,Zn1Pr(CoO3)2,Pr(CoO3)2,Zn,1,0.173336332,0.13449797,"[InsertionVoltagePairDoc(max_delta_volume=0.01760124357669479, average_voltage=2.0105834149999997, capacity_grav=127.57159724599514, capacity_vol=806.2590382007919, energy_grav=256.49333764785746, energy_vol=1621.0510504003635, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Pr(CoO3)2', formula_discharge='PrZn(CoO3)2', stability_charge=0.1733363318750003, stability_discharge=0.13449797013486808, id_charge=MPID(mp-1376950), id_discharge=MPID(mp-1044793))]",127.5715972,256.4933376,806.2590382,1621.05105,2.010583415,mp-1376950,mp-1044793,Orthorhombic,31,-6.994201758,-1.584723896,0.0,1.85575785,Orthorhombic,31,-6.822872627,-1.828368189,0.0,3.30120822
mp-1043107_Zn,Zn0-1NiMoP2O9,Zn0NiMoP2O9,Zn1NiMoP2O9,NiMoP2O9,Zn,1,0.042673032,0.078792005,"[InsertionVoltagePairDoc(max_delta_volume=0.030589479404356856, average_voltage=1.0264815849999995, capacity_grav=125.83312132420986, capacity_vol=506.2586530865268, energy_grav=129.16538182237218, energy_vol=519.665184640223, fracA_charge=0.0, fracA_discharge=0.07142857142857142, formula_charge='NiMoP2O9', formula_discharge='ZnNiMoP2O9', stability_charge=0.042673031923105675, stability_discharge=0.0787920047619286, id_charge=MPID(mp-1043472), id_discharge=MPID(mp-1043107))]",125.8331213,129.1653818,506.2586531,519.6651846,1.026481585,mp-1043472,mp-1043107,Orthorhombic,62,-7.743209838,-2.205976471,1.1422,0.73162485,Orthorhombic,62,-7.426745334,-2.19504695,1.4365,3.09566796
mp-780521_Li,Li0-9Cr19O48,Li0Cr19O48,Li9Cr19O48,Cr19O48,Li,1,0.085209986,0.073554577,"[InsertionVoltagePairDoc(max_delta_volume=0.004254034628494718, average_voltage=4.093905111111115, capacity_grav=132.6538865348815, capacity_vol=450.5182172242569, energy_grav=543.0724240939054, energy_vol=1844.378832143053, fracA_charge=0.0, fracA_discharge=0.11842105263157894, formula_charge='Cr19O48', formula_discharge='Li9Cr19O48', stability_charge=0.08520998629850762, stability_discharge=0.0735545765350798, id_charge=MPID(mp-780521), id_discharge=MPID(mp-851274))]",132.6538865,543.0724241,450.5182172,1844.378832,4.093905111,mp-780521,mp-851274,Triclinic,1,-7.963605669,-1.681366412,0.3451,-0.2517764,Triclinic,1,-7.731408311,-1.967061785,0.3377,1.51049565
mp-25911_Li,Li0-1V3(P3O10)2,Li0V3(P3O10)2,Li1V3(P3O10)2,V3(P3O10)2,Li,1,0.02848236,0.042708481,"[InsertionVoltagePairDoc(max_delta_volume=0.010460252722102048, average_voltage=3.205888788333316, capacity_grav=40.266885988119064, capacity_vol=99.62825557867104, energy_grav=129.09115833040678, energy_vol=319.39710756086765, fracA_charge=0.0, fracA_discharge=0.03333333333333333, formula_charge='V3(P3O10)2', formula_discharge='LiV3(P3O10)2', stability_charge=0.028482359770086063, stability_discharge=0.042708480500015966, id_charge=MPID(mp-25912), id_discharge=MPID(mp-25911))]",40.26688599,129.0911583,99.62825558,319.3971076,3.205888788,mp-25912,mp-25911,Orthorhombic,41,-8.097738535,-2.625643592,0.0275,0.75276608,Orthorhombic,41,-7.998307639,-2.644985098,2.0598,1.05253204
mp-766524_Li,Li0-1Ni(PO3)3,Li0Ni(PO3)3,Li1Ni(PO3)3,Ni(PO3)3,Li,1,0.070226906,0.001211435,"[InsertionVoltagePairDoc(max_delta_volume=0.003817570247457658, average_voltage=5.751060565833332, capacity_grav=88.58521173357572, capacity_vol=279.16067894589526, energy_grav=509.4589179169635, energy_vol=1605.4699722169976, fracA_charge=0.0, fracA_discharge=0.07142857142857142, formula_charge='Ni(PO3)3', formula_discharge='LiNi(PO3)3', stability_charge=0.0702269060577061, stability_discharge=0.0012114354285648332, id_charge=MPID(mp-766524), id_discharge=MPID(mp-1176610))]",88.58521173,509.4589179,279.1606789,1605.469972,5.751060566,mp-766524,mp-1176610,Orthorhombic,19,-7.366404558,-2.247043539,0.6125,1.01038961,Orthorhombic,19,-7.387374477,-2.497330469,4.7568,1.53160641
mp-780570_Li,Li0-1Ti(SO4)2,Li0Ti(SO4)2,Li1Ti(SO4)2,Ti(SO4)2,Li,1,0.003248894,0.088063803,"[InsertionVoltagePairDoc(max_delta_volume=0.04292458895477691, average_voltage=2.787166603333337, capacity_grav=108.53737425896514, capacity_vol=301.087760384025, energy_grav=302.5117447480791, energy_vol=839.1817504147846, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Ti(SO4)2', formula_discharge='LiTi(SO4)2', stability_charge=0.0032488943560613492, stability_discharge=0.08806380261285263, id_charge=MPID(mp-780570), id_discharge=MPID(mp-1176809))]",108.5373743,302.5117447,301.0877604,839.1817504,2.787166603,mp-780570,mp-1176809,Orthorhombic,61,-7.280394983,-2.212024093,2.2075,2.47600086,Monoclinic,7,-7.06503619,-2.259952635,0.1903,3.75397831
mvc-14772_Zn,Zn0-0.5VS2,Zn0VS2,Zn0.5VS2,VS2,Zn,1,0.088185898,0.087132154,"[InsertionVoltagePairDoc(max_delta_volume=0.24062458074704574, average_voltage=0.5952046375000007, capacity_grav=181.36558808848451, capacity_vol=696.2099230114314, energy_grav=107.94963911318088, energy_vol=414.3873748499225, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='VS2', formula_discharge='V2ZnS4', stability_charge=0.08818589750000072, stability_discharge=0.08713215403061358, id_charge=MPID(mp-1405126), id_discharge=MPID(mp-1390164))]",181.3655881,107.9496391,696.209923,414.3873748,0.595204638,mp-1405126,mp-1390164,Cubic,227,-6.899034172,-1.113432238,0.0,5.48827267,Cubic,227,-6.263479703,-1.124428958,0.0,4.81728518
