battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,discharge_crystal_system,discharge_space_group_number
mp-1157227_Y,Y0-0.67SiWO4,Y0SiWO4,Y0.67SiWO4,SiWO4,Y,1,0.269371734,0.607846457,"[InsertionVoltagePairDoc(max_delta_volume=0.3595055575894055, average_voltage=0.7318664168055582, capacity_grav=159.91639348017054, capacity_vol=1012.722880286208, energy_grav=117.03743788480014, energy_vol=741.1778656120713, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='SiWO4', formula_discharge='Y2Si3(WO4)3', stability_charge=0.2693717340277786, stability_discharge=0.6078464569166666, id_charge=MPID(mp-1249282), id_discharge=MPID(mp-1157227))]",159.9163935,117.0374379,1012.72288,741.1778656,0.731866417,mp-1249282,mp-1157227,Cubic,230,Cubic,230
mp-1043067_Y,Y0-1Co4(CuO4)3,Y0Co4(CuO4)3,Y1Co4(CuO4)3,Co4(CuO4)3,Y,1,0.059507582,0.002148117,"[InsertionVoltagePairDoc(max_delta_volume=0.058783353415863715, average_voltage=3.768903172222226, capacity_grav=113.68290502261873, capacity_vol=692.4333776021839, energy_grav=428.45986136718574, energy_vol=2609.7143533974213, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Co4(CuO4)3', formula_discharge='YCo4(CuO4)3', stability_charge=0.05950758151089541, stability_discharge=0.002148116648642784, id_charge=MPID(mp-1043067), id_discharge=MPID(mp-1045774))]",113.682905,428.4598614,692.4333776,2609.714353,3.768903172,mp-1043067,mp-1045774,Cubic,204,Cubic,204
mp-1018642_Y,Y0.33-0.5CuS,Y0.33CuS,Y0.5CuS,CuS,Y,1,0.0,0.296815407,"[InsertionVoltagePairDoc(max_delta_volume=0.047421307427185644, average_voltage=0.04024715222222378, capacity_grav=95.67588922473756, capacity_vol=519.4329785868252, energy_grav=3.850682077624633, energy_vol=20.90569815842706, fracA_charge=0.14285714285714285, fracA_discharge=0.2, formula_charge='Y(CuS)3', formula_discharge='Y(CuS)2', stability_charge=0.0, stability_discharge=0.2968154069999942, id_charge=MPID(mp-1216184), id_discharge=MPID(mp-1018642))]",95.67588922,3.850682078,519.4329786,20.90569816,0.040247152,mp-1216184,mp-1018642,Trigonal,148,Trigonal,164
mp-1043136_Y,Y0-1Cr4(CuO4)3,Y0Cr4(CuO4)3,Y1Cr4(CuO4)3,Cr4(CuO4)3,Y,1,0.02462054,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.0425076374310116, average_voltage=3.5011507488888873, capacity_grav=118.32516952358088, capacity_vol=661.8995861596851, energy_grav=414.27425588988973, energy_vol=2317.410231772226, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Cr4(CuO4)3', formula_discharge='YCr4(CuO4)3', stability_charge=0.02462053980263157, stability_discharge=0.0, id_charge=MPID(mp-1043136), id_discharge=MPID(mp-1045767))]",118.3251695,414.2742559,661.8995862,2317.410232,3.501150749,mp-1043136,mp-1045767,Cubic,204,Cubic,204
mp-1142770_Y,Y0-0.67SiSnO4,Y0SiSnO4,Y0.67SiSnO4,SiSnO4,Y,1,0.359951089,0.13720021,"[InsertionVoltagePairDoc(max_delta_volume=0.3849573734070286, average_voltage=2.5682371463888916, capacity_grav=198.48268725792232, capacity_vol=967.8078928033028, energy_grav=509.75061033088525, energy_vol=2485.5601808658007, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='SiSnO4', formula_discharge='Y2Si3(SnO4)3', stability_charge=0.35995108875000437, stability_discharge=0.13720020966666713, id_charge=MPID(mp-1142770), id_discharge=MPID(mp-1154662))]",198.4826873,509.7506103,967.8078928,2485.560181,2.568237146,mp-1142770,mp-1154662,Cubic,230,Cubic,230
mp-1396061_Y,Y0-1MoO3,Y0MoO3,Y1MoO3,MoO3,Y,1,0.96487423,0.217108157,"[InsertionVoltagePairDoc(max_delta_volume=0.23718133738551694, average_voltage=3.218227825555554, capacity_grav=345.31457186083, capacity_vol=1850.3858811220773, energy_grav=1111.300963732326, energy_vol=5954.9633306422, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='MoO3', formula_discharge='YMoO3', stability_charge=0.9648742303124997, stability_discharge=0.21710815684375362, id_charge=MPID(mp-1396061), id_discharge=MPID(mp-1445377))]",345.3145719,1111.300964,1850.385881,5954.963331,3.218227826,mp-1396061,mp-1445377,Hexagonal,194,Hexagonal,194
mp-1048365_Y,Y0.33-0.67CuO2,Y0.33CuO2,Y0.67CuO2,CuO2,Y,1,0.691759059,0.328251104,"[InsertionVoltagePairDoc(max_delta_volume=0.006926098515821932, average_voltage=4.074805745555557, capacity_grav=173.1189979549654, capacity_vol=718.5461990544804, energy_grav=705.4262875317138, energy_vol=2927.9361803543043, fracA_charge=0.1, fracA_discharge=0.18181818181818182, formula_charge='Y(CuO2)3', formula_discharge='Y2(CuO2)3', stability_charge=0.6917590588000069, stability_discharge=0.32825110352272446, id_charge=MPID(mp-1389441), id_discharge=MPID(mp-1048365))]",173.118998,705.4262875,718.5461991,2927.93618,4.074805746,mp-1389441,mp-1048365,Monoclinic,12,Monoclinic,12
mp-35216_Y,Y0-1BiTe3,Y0BiTe3,Y1BiTe3,BiTe3,Y,1,0.036532451,0.026160653,"[InsertionVoltagePairDoc(max_delta_volume=0.32470200366625934, average_voltage=1.4100692588888888, capacity_grav=118.12262027636328, capacity_vol=753.2205732005277, energy_grav=166.56107563110518, energy_vol=1062.093175432732, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='BiTe3', formula_discharge='YBiTe3', stability_charge=0.03653245124999982, stability_discharge=0.026160652749997126, id_charge=MPID(mp-35216), id_discharge=MPID(mp-1215930))]",118.1226203,166.5610756,753.2205732,1062.093175,1.410069259,mp-35216,mp-1215930,Trigonal,160,Trigonal,160
mp-25283_Y,Y0-1VO2,Y0VO2,Y1VO2,VO2,Y,2,0.16138561,0.504489284,"[InsertionVoltagePairDoc(max_delta_volume=0.23215449516182107, average_voltage=1.967277795555558, capacity_grav=315.57582216829695, capacity_vol=1471.5391899552012, energy_grav=620.82530776588, energy_vol=2894.9263736886796, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='VO2', formula_discharge='YV2O4', stability_charge=0.16138561000000173, stability_discharge=0.11144030648809178, id_charge=MPID(mp-714960), id_discharge=MPID(mp-1411320)), InsertionVoltagePairDoc(max_delta_volume=0.23893895918767027, average_voltage=0.09977289055555409, capacity_grav=233.94310386380982, capacity_vol=1187.7414775301268, energy_grav=23.341179698030523, energy_vol=118.50440044590545, fracA_charge=0.14285714285714285, fracA_discharge=0.25, formula_charge='YV2O4', formula_discharge='YVO2', stability_charge=0.11144030648809178, stability_discharge=0.5044892842708304, id_charge=MPID(mp-1411320), id_discharge=MPID(mp-1207729))]",467.8862077,483.5722534,2375.482955,2455.121836,1.033525343,mp-714960,mp-1207729,Tetragonal,141,Tetragonal,141
mp-21021_Y,Y0-0.5Mo3Se4,Y0Mo3Se4,Y0.5Mo3Se4,Mo3Se4,Y,1,0.060870424,0.052586253,"[InsertionVoltagePairDoc(max_delta_volume=0.01481450305736165, average_voltage=1.0963938888888907, capacity_grav=62.029655893756235, capacity_vol=427.67541822298136, energy_grav=68.0089356517951, energy_vol=468.9007149676773, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Mo3Se4', formula_discharge='Y(Mo3Se4)2', stability_charge=0.06087042357142547, stability_discharge=0.05258625316666521, id_charge=MPID(mp-21021), id_discharge=MPID(mp-1103848))]",62.02965589,68.00893565,427.6754182,468.900715,1.096393889,mp-21021,mp-1103848,Trigonal,148,Trigonal,148
mp-1041750_Y,Y0-1Ti(WO4)2,Y0Ti(WO4)2,Y1Ti(WO4)2,Ti(WO4)2,Y,1,0.152240064,0.199312626,"[InsertionVoltagePairDoc(max_delta_volume=0.03461791745903153, average_voltage=1.920020035555555, capacity_grav=127.1320916177885, capacity_vol=839.7510055121824, energy_grav=244.09616306823835, energy_vol=1612.3387554613134, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Ti(WO4)2', formula_discharge='YTi(WO4)2', stability_charge=0.15224006386364053, stability_discharge=0.1993126259375, id_charge=MPID(mp-1041750), id_discharge=MPID(mp-1047532))]",127.1320916,244.0961631,839.7510055,1612.338755,1.920020036,mp-1041750,mp-1047532,Triclinic,2,Triclinic,1
mp-19385_Y,Y0.67-1MnO3,Y0.67MnO3,Y1MnO3,MnO3,Y,1,0.287353688,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.023374774614825178, average_voltage=4.16942380055555, capacity_grav=139.70594485722177, capacity_vol=684.8285985542976, energy_grav=582.4932915668016, energy_vol=2855.3406581133904, fracA_charge=0.14285714285714285, fracA_discharge=0.2, formula_charge='Y2Mn3O9', formula_discharge='YMnO3', stability_charge=0.28735368803570616, stability_discharge=0.0, id_charge=MPID(mp-1336972), id_discharge=MPID(mp-19385))]",139.7059449,582.4932916,684.8285986,2855.340658,4.169423801,mp-1336972,mp-19385,Hexagonal,173,Hexagonal,185
mp-1328802_Y,Y0.67-1.33Mo2O7,Y0.67Mo2O7,Y1.33Mo2O7,Mo2O7,Y,1,0.361336761,0.129231667,"[InsertionVoltagePairDoc(max_delta_volume=0.004373789692163399, average_voltage=3.616899288888883, capacity_grav=126.89586534266408, capacity_vol=623.6151685562992, energy_grav=458.9695651208212, energy_vol=2255.5532596915996, fracA_charge=0.06896551724137931, fracA_discharge=0.12903225806451613, formula_charge='Y2(Mo2O7)3', formula_discharge='Y4(Mo2O7)3', stability_charge=0.36133676073274223, stability_discharge=0.12923166709677147, id_charge=MPID(mp-1364503), id_discharge=MPID(mp-1328802))]",126.8958653,458.9695651,623.6151686,2255.55326,3.616899289,mp-1364503,mp-1328802,Monoclinic,12,Monoclinic,12
mp-1041572_Y,Y0-1Bi(WO4)2,Y0Bi(WO4)2,Y1Bi(WO4)2,Bi(WO4)2,Y,1,0.09056296,0.018448307,"[InsertionVoltagePairDoc(max_delta_volume=0.0200395199606469, average_voltage=2.8527310005555577, capacity_grav=101.321004738942, capacity_vol=824.7335890545255, energy_grav=289.0415712262164, energy_vol=2352.7430766952925, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Bi(WO4)2', formula_discharge='YBi(WO4)2', stability_charge=0.09056296034090927, stability_discharge=0.018448306562499184, id_charge=MPID(mp-1041572), id_discharge=MPID(mp-1041757))]",101.3210047,289.0415712,824.7335891,2352.743077,2.852731001,mp-1041572,mp-1041757,Monoclinic,13,Monoclinic,13
mp-1248168_Y,Y0-4Fe13Si2(SbO14)2,Y0Fe13Si2(SbO14)2,Y4Fe13Si2(SbO14)2,Fe13Si2(SbO14)2,Y,1,0.798072913,0.089446622,"[InsertionVoltagePairDoc(max_delta_volume=0.18773174760938516, average_voltage=4.788002943055548, capacity_grav=175.8163411953772, capacity_vol=830.5091026001246, energy_grav=841.8091590807244, energy_vol=3976.4800274838185, fracA_charge=0.0, fracA_discharge=0.08163265306122448, formula_charge='Fe13Si2(SbO14)2', formula_discharge='Y4Fe13Si2(SbO14)2', stability_charge=0.7980729134999889, stability_discharge=0.08944662166667072, id_charge=MPID(mp-1333616), id_discharge=MPID(mp-1248168))]",175.8163412,841.8091591,830.5091026,3976.480027,4.788002943,mp-1333616,mp-1248168,Triclinic,2,Monoclinic,8
mp-504836_Y,Y0-1Mn4(CuO4)3,Y0Mn4(CuO4)3,Y1Mn4(CuO4)3,Mn4(CuO4)3,Y,1,0.046869738,0.040084901,"[InsertionVoltagePairDoc(max_delta_volume=0.058322954357486134, average_voltage=3.3297932522222147, capacity_grav=116.31092525549947, capacity_vol=657.2806583986005, energy_grav=387.2913340754845, energy_vol=2188.6087011518343, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Mn4(CuO4)3', formula_discharge='YMn4(CuO4)3', stability_charge=0.0468697376754319, stability_discharge=0.04008490056249414, id_charge=MPID(mp-1275750), id_discharge=MPID(mp-1278182))]",116.3109253,387.2913341,657.2806584,2188.608701,3.329793252,mp-1275750,mp-1278182,Cubic,204,Monoclinic,12
mp-1045356_Y,Y0-0.5MnS2,Y0MnS2,Y0.5MnS2,MnS2,Y,1,0.011561333,0.04200026,"[InsertionVoltagePairDoc(max_delta_volume=0.3411096332159569, average_voltage=1.3197570822222227, capacity_grav=245.85361570473705, capacity_vol=905.1958846054407, energy_grav=324.46705051626736, energy_vol=1194.6386795064402, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='MnS2', formula_discharge='Y(MnS2)2', stability_charge=0.011561333333332868, stability_discharge=0.0420002596428537, id_charge=MPID(mp-1386044), id_discharge=MPID(mp-1045492))]",245.8536157,324.4670505,905.1958846,1194.63868,1.319757082,mp-1386044,mp-1045492,Cubic,227,Monoclinic,12
mp-25275_Y,Y0-0.5MnO2,Y0MnO2,Y0.5MnO2,MnO2,Y,1,0.032933879,0.139667857,"[InsertionVoltagePairDoc(max_delta_volume=0.3231214588258673, average_voltage=2.507795895555558, capacity_grav=305.976802593123, capacity_vol=1442.642087636262, energy_grav=767.3273696782471, energy_vol=3617.8519061299194, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='MnO2', formula_discharge='YMn2O4', stability_charge=0.032933879166668234, stability_discharge=0.13966785738094423, id_charge=MPID(mp-25275), id_discharge=MPID(mp-1385591))]",305.9768026,767.3273697,1442.642088,3617.851906,2.507795896,mp-25275,mp-1385591,Cubic,227,Trigonal,166
mp-1045362_Y,Y0-0.5CrS2,Y0CrS2,Y0.5CrS2,CrS2,Y,1,0.029461007,0.065350423,"[InsertionVoltagePairDoc(max_delta_volume=0.31270055506712113, average_voltage=1.5273116538888898, capacity_grav=250.35786409866319, capacity_vol=959.6034301601521, energy_grav=382.3744834806192, energy_vol=1465.6135019953538, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CrS2', formula_discharge='Y(CrS2)2', stability_charge=0.029461006666667622, stability_discharge=0.06535042333333418, id_charge=MPID(mp-1442954), id_discharge=MPID(mp-1045419))]",250.3578641,382.3744835,959.6034302,1465.613502,1.527311654,mp-1442954,mp-1045419,Trigonal,166,Orthorhombic,74
mp-1044607_Y,Y0-4Mn13Si2(SbO14)2,Y0Mn13Si2(SbO14)2,Y4Mn13Si2(SbO14)2,Mn13Si2(SbO14)2,Y,1,0.248039845,0.077833351,"[InsertionVoltagePairDoc(max_delta_volume=0.2020282828324329, average_voltage=3.0091060180555544, capacity_grav=176.95689500000063, capacity_vol=802.5957645548423, energy_grav=532.4820576809267, energy_vol=2415.095745187875, fracA_charge=0.0, fracA_discharge=0.08163265306122448, formula_charge='Mn13Si2(SbO14)2', formula_discharge='Y4Mn13Si2(SbO14)2', stability_charge=0.2480398446944463, stability_discharge=0.07783335098638133, id_charge=MPID(mp-1931800), id_discharge=MPID(mp-1044607))]",176.956895,532.4820577,802.5957646,2415.095745,3.009106018,mp-1931800,mp-1044607,Monoclinic,8,Monoclinic,12
mp-1386422_Y,Y0-1WO3,Y0WO3,Y1WO3,WO3,Y,1,1.222822746,0.404487098,"[InsertionVoltagePairDoc(max_delta_volume=0.1936103999751806, average_voltage=2.9739423338888904, capacity_grav=250.68101321315757, capacity_vol=1865.9198176773702, energy_grav=745.5108774967696, energy_vol=5549.137937432972, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='WO3', formula_discharge='YWO3', stability_charge=1.2228227462500012, stability_discharge=0.4044870982500104, id_charge=MPID(mp-1386422), id_discharge=MPID(mp-1401965))]",250.6810132,745.5108775,1865.919818,5549.137937,2.973942334,mp-1386422,mp-1401965,Hexagonal,194,Hexagonal,194
mp-1041598_Y,Y0-1Fe(WO4)2,Y0Fe(WO4)2,Y1Fe(WO4)2,Fe(WO4)2,Y,1,0.155815602,0.026425435,"[InsertionVoltagePairDoc(max_delta_volume=0.08701054963849164, average_voltage=3.2110554055555576, capacity_grav=125.54836493002071, capacity_vol=871.5439893845861, energy_grav=403.1427558672048, energy_vol=2798.5760382928306, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Fe(WO4)2', formula_discharge='YFe(WO4)2', stability_charge=0.15581560204545397, stability_discharge=0.026425435312502188, id_charge=MPID(mp-1041598), id_discharge=MPID(mp-1042339))]",125.5483649,403.1427559,871.5439894,2798.576038,3.211055406,mp-1041598,mp-1042339,Monoclinic,13,Triclinic,2
mp-80_Y,Y0-0.5Sb,Y0Sb,Y0.5Sb,Sb,Y,1,0.29033282,0.49558247,"[InsertionVoltagePairDoc(max_delta_volume=0.5732763778511965, average_voltage=0.5347305988888887, capacity_grav=241.87181422892255, capacity_vol=1548.102279157515, energy_grav=129.3362600769738, energy_vol=827.8176588751517, fracA_charge=0.0, fracA_discharge=0.3333333333333333, formula_charge='Sb', formula_discharge='YSb2', stability_charge=0.29033282000000016, stability_discharge=0.49558246999999955, id_charge=MPID(mp-80), id_discharge=MPID(mp-1018112))]",241.8718142,129.3362601,1548.102279,827.8176589,0.534730599,mp-80,mp-1018112,Hexagonal,194,Orthorhombic,21
