battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,discharge_crystal_system,discharge_space_group_number
mp-9227_Rb,Rb0-0.5Ti3Se4,Rb0Ti3Se4,Rb0.5Ti3Se4,Ti3Se4,Rb,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.015784573142261893, average_voltage=1.2921998174999978, capacity_grav=26.68540497082181, capacity_vol=143.65354278533954, energy_grav=34.48287543320948, energy_vol=185.6290817704439, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Ti3Se4', formula_discharge='Rb(Ti3Se4)2', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-9227), id_discharge=MPID(mp-1219673))]",26.68540497,34.48287543,143.6535428,185.6290818,1.292199817,mp-9227,mp-1219673,Hexagonal,176,Trigonal,147
mp-504398_Rb,Rb0-1Mn4(PO4)3,Rb0Mn4(PO4)3,Rb1Mn4(PO4)3,Mn4(PO4)3,Rb,1,0.035037655,0.000147494,"[InsertionVoltagePairDoc(max_delta_volume=0.0633355073540165, average_voltage=4.155545439999975, capacity_grav=45.41591934698426, capacity_vol=159.76348612877976, energy_grav=188.7279165457671, energy_vol=663.90442626095, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Mn4(PO4)3', formula_discharge='RbMn4(PO4)3', stability_charge=0.035037654999984014, stability_discharge=0.00014749425000815108, id_charge=MPID(mp-504398), id_discharge=MPID(mp-560306))]",45.41591935,188.7279165,159.7634861,663.9044263,4.15554544,mp-504398,mp-560306,Orthorhombic,58,Orthorhombic,58
mp-8634_Rb,Rb0-3Mn,Rb0Mn,Rb3Mn,Mn,Rb,1,0.083098052,0.68311099,"[InsertionVoltagePairDoc(max_delta_volume=20.696536150461615, average_voltage=-0.8831153025000005, capacity_grav=258.25165498313817, capacity_vol=569.4538578942053, energy_grav=-228.06598841155983, energy_vol=-502.89341597403336, fracA_charge=0.0, fracA_discharge=0.75, formula_charge='Mn', formula_discharge='Rb3Mn', stability_charge=0.08309805206896392, stability_discharge=0.6831109898922412, id_charge=MPID(mp-8634), id_discharge=MPID(mp-1186859))]",258.251655,-228.0659884,569.4538579,-502.893416,-0.883115303,mp-8634,mp-1186859,Cubic,225,Cubic,225
mp-28344_Rb,Rb0-1Zr6CI14,Rb0Zr6CI14,Rb1Zr6CI14,Zr6CI14,Rb,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.012121031796047621, average_voltage=1.6538982425000122, capacity_grav=11.068199992941475, capacity_vol=56.53124963920218, energy_grav=18.305676515964553, energy_vol=93.49693442460593, fracA_charge=0.0, fracA_discharge=0.045454545454545456, formula_charge='Zr6CI14', formula_discharge='RbZr6CI14', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-28344), id_discharge=MPID(mp-1209204))]",11.06819999,18.30567652,56.53124964,93.49693442,1.653898243,mp-28344,mp-1209204,Orthorhombic,64,Orthorhombic,64
mp-25302_Rb,Rb0-1CrO2,Rb0CrO2,Rb1CrO2,CrO2,Rb,1,0.184560602,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.5710226848817315, average_voltage=2.4107407575, capacity_grav=158.15563628671026, capacity_vol=810.3077287776961, energy_grav=381.2722384247184, energy_vol=1953.4418678816478, fracA_charge=0.0, fracA_discharge=0.25, formula_charge='CrO2', formula_discharge='RbCrO2', stability_charge=0.18456060166665011, stability_discharge=0.0, id_charge=MPID(mp-714929), id_discharge=MPID(mp-771648))]",158.1556363,381.2722384,810.3077288,1953.441868,2.410740758,mp-714929,mp-771648,Monoclinic,12,Trigonal,166
mp-558111_Rb,Rb2-3MnF6,Rb2MnF6,Rb3MnF6,MnF6,Rb,1,0.0,0.056035324,"[InsertionVoltagePairDoc(max_delta_volume=0.1915672356680187, average_voltage=2.8571698374999945, capacity_grav=63.01310435740425, capacity_vol=226.32723339767492, energy_grav=180.0391411372149, energy_vol=646.6553446686581, fracA_charge=0.2222222222222222, fracA_discharge=0.3, formula_charge='Rb2MnF6', formula_discharge='Rb3MnF6', stability_charge=0.0, stability_discharge=0.056035324000004216, id_charge=MPID(mp-558111), id_discharge=MPID(mp-1113828))]",63.01310436,180.0391411,226.3272334,646.6553447,2.857169837,mp-558111,mp-1113828,Cubic,225,Cubic,225
mp-30547_Rb,Rb0-1Cr3O8,Rb0Cr3O8,Rb1Cr3O8,Cr3O8,Rb,1,0.049332349,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.2030619366475679, average_voltage=5.238161297500006, capacity_grav=72.54401634359898, capacity_vol=219.40259187944892, energy_grav=379.9972587762481, energy_vol=1149.2661653541184, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Cr3O8', formula_discharge='RbCr3O8', stability_charge=0.0493323494545459, stability_discharge=0.0, id_charge=MPID(mp-545796), id_discharge=MPID(mp-30547))]",72.54401634,379.9972588,219.4025919,1149.266165,5.238161298,mp-545796,mp-30547,Monoclinic,12,Monoclinic,12
mp-14530_Rb,Rb0-1Mo2(PO4)3,Rb0Mo2(PO4)3,Rb1Mo2(PO4)3,Mo2(PO4)3,Rb,1,0.011306455,0.000672108,"[InsertionVoltagePairDoc(max_delta_volume=0.046509261062512186, average_voltage=3.6890079374999862, capacity_grav=47.66725579788613, capacity_vol=166.8090214870737, energy_grav=175.84488499724415, energy_vol=615.3598043124206, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Mo2(PO4)3', formula_discharge='RbMo2(PO4)3', stability_charge=0.011306454999999715, stability_discharge=0.0006721083333403044, id_charge=MPID(mp-25844), id_discharge=MPID(mp-14530))]",47.6672558,175.844885,166.8090215,615.3598043,3.689007937,mp-25844,mp-14530,Orthorhombic,57,Orthorhombic,57
mp-568488_Rb,Rb0-2Mo15Se19,Rb0Mo15Se19,Rb2Mo15Se19,Mo15Se19,Rb,1,0.065438686,0.038243261,"[InsertionVoltagePairDoc(max_delta_volume=0.04220876605742352, average_voltage=2.4034715174999866, capacity_grav=17.23415194805495, capacity_vol=106.2611746199648, energy_grav=41.42179333541698, energy_vol=255.39570661517786, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Mo15Se19', formula_discharge='Rb2Mo15Se19', stability_charge=0.06543868573529377, stability_discharge=0.03824326125000255, id_charge=MPID(mp-568488), id_discharge=MPID(mp-1195519))]",17.23415195,41.42179334,106.2611746,255.3957066,2.403471517,mp-568488,mp-1195519,Trigonal,167,Trigonal,167
mp-975531_Rb,Rb0.33-1Cr5Te8,Rb0.33Cr5Te8,Rb1Cr5Te8,Cr5Te8,Rb,1,0.002525281,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.023001301860844148, average_voltage=1.7521643925000052, capacity_grav=13.077896672888278, capacity_vol=76.36827796790884, energy_grav=22.914624879029127, energy_vol=133.80977737191253, fracA_charge=0.025, fracA_discharge=0.07142857142857142, formula_charge='Rb(Cr5Te8)3', formula_discharge='RbCr5Te8', stability_charge=0.0025252812499898525, stability_discharge=0.0, id_charge=MPID(mp-1219831), id_discharge=MPID(mp-975531))]",13.07789667,22.91462488,76.36827797,133.8097774,1.752164393,mp-1219831,mp-975531,Triclinic,2,Monoclinic,12
mp-24688_Rb,Rb0-2NiH12(SO7)2,Rb0NiH12(SO7)2,Rb2NiH12(SO7)2,NiH12(SO7)2,Rb,1,0.051400145,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.05438858888171261, average_voltage=5.146580727500001, capacity_grav=101.16708332379177, capacity_vol=255.69985052311284, energy_grav=520.6645612916135, energy_vol=1315.9799227268836, fracA_charge=0.0, fracA_discharge=0.06451612903225806, formula_charge='NiH12(SO7)2', formula_discharge='Rb2NiH12(SO7)2', stability_charge=0.0514001446551724, stability_discharge=0.0, id_charge=MPID(mp-1101430), id_discharge=MPID(mp-24688))]",101.1670833,520.6645613,255.6998505,1315.979923,5.146580728,mp-1101430,mp-24688,Monoclinic,14,Monoclinic,14
mp-8117_Rb,Rb0.11-0.33MoS,Rb0.11MoS,Rb0.33MoS,MoS,Rb,1,0.065338704,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.058383381192652406, average_voltage=2.3580040875000003, capacity_grav=38.05816548957546, capacity_vol=180.1888671023841, energy_grav=89.74130978717038, energy_vol=424.8860851494161, fracA_charge=0.05263157894736842, fracA_discharge=0.14285714285714285, formula_charge='Rb(MoS)9', formula_discharge='Rb(MoS)3', stability_charge=0.06533870421053045, stability_discharge=0.0, id_charge=MPID(mp-1219766), id_discharge=MPID(mp-8117))]",38.05816549,89.74130979,180.1888671,424.8860851,2.358004088,mp-1219766,mp-8117,Hexagonal,176,Hexagonal,176
mp-562140_Rb,Rb0-3CoNCl4O3,Rb0CoNCl4O3,Rb3CoNCl4O3,CoNCl4O3,Rb,1,0.257053539,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.287168435335285, average_voltage=5.605087015833336, capacity_grav=154.87605151553814, capacity_vol=422.3230331125408, energy_grav=868.0937454132776, energy_vol=2367.1573493864544, fracA_charge=0.0, fracA_discharge=0.25, formula_charge='CoNCl4O3', formula_discharge='Rb3CoNCl4O3', stability_charge=0.25705353861111035, stability_discharge=0.0, id_charge=MPID(mp-772570), id_discharge=MPID(mp-562140))]",154.8760515,868.0937454,422.3230331,2367.157349,5.605087016,mp-772570,mp-562140,Orthorhombic,62,Orthorhombic,62
mp-15405_Rb,Rb0-1Mo2P3O13,Rb0Mo2P3O13,Rb1Mo2P3O13,Mo2P3O13,Rb,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.034253998849643086, average_voltage=4.248093362499993, capacity_grav=46.348392663042446, capacity_vol=146.3976129572506, energy_grav=196.89229923441397, energy_vol=621.9107278895392, fracA_charge=0.0, fracA_discharge=0.05263157894736842, formula_charge='Mo2P3O13', formula_discharge='RbMo2P3O13', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-585184), id_discharge=MPID(mp-15405))]",46.34839266,196.8922992,146.397613,621.9107279,4.248093362,mp-585184,mp-15405,Monoclinic,4,Monoclinic,4
mp-24624_Rb,Rb0-2CoH8(CO5)2,Rb0CoH8(CO5)2,Rb2CoH8(CO5)2,CoH8(CO5)2,Rb,1,0.046066092,0.025184798,"[InsertionVoltagePairDoc(max_delta_volume=0.23233944311252497, average_voltage=3.7857823349999995, capacity_grav=127.03697729641166, capacity_vol=339.9079079552625, energy_grav=480.93434454055125, energy_vol=1286.8173534638386, fracA_charge=0.0, fracA_discharge=0.08695652173913043, formula_charge='CoH8(CO5)2', formula_discharge='Rb2CoH8(CO5)2', stability_charge=0.04606609220237967, stability_discharge=0.025184798043481393, id_charge=MPID(mp-772431), id_discharge=MPID(mp-24624))]",127.0369773,480.9343445,339.907908,1286.817353,3.785782335,mp-772431,mp-24624,Monoclinic,14,Monoclinic,14
mp-12627_Rb,Rb0-0.5Nb3S4,Rb0Nb3S4,Rb0.5Nb3S4,Nb3S4,Rb,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.020759340891600475, average_voltage=1.5431477775000026, capacity_grav=29.79842561977288, capacity_vol=158.02532141230793, energy_grav=45.98337426815166, energy_vol=243.85642352612658, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Nb3S4', formula_discharge='Rb(Nb3S4)2', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-12627), id_discharge=MPID(mp-1219680))]",29.79842562,45.98337427,158.0253214,243.8564235,1.543147778,mp-12627,mp-1219680,Hexagonal,176,Trigonal,147
