battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,discharge_crystal_system,discharge_space_group_number
mp-1221647_Al,Al0-24MnCr,Al0MnCr,Al24MnCr,MnCr,Al,1,0.066857541,0.0,"[InsertionVoltagePairDoc(max_delta_volume=17.497218012250638, average_voltage=0.03224066277777782, capacity_grav=2557.62687673099, capacity_vol=7619.191250731582, energy_grav=82.45958564406496, energy_vol=245.64777575423213, fracA_charge=0.0, fracA_discharge=0.9230769230769231, formula_charge='MnCr', formula_discharge='MnAl24Cr', stability_charge=0.0668575410344836, stability_discharge=0.0, id_charge=MPID(mp-1221647), id_discharge=MPID(mp-1221714))]",2557.626877,82.45958564,7619.191251,245.6477758,0.032240663,mp-1221647,mp-1221714,Orthorhombic,65,Monoclinic,12
mp-1042691_Al,Al0-1Cu3(SbO3)4,Al0Cu3(SbO3)4,Al1Cu3(SbO3)4,Cu3(SbO3)4,Al,1,0.02372463,0.399605952,"[InsertionVoltagePairDoc(max_delta_volume=0.0682596828185611, average_voltage=-0.4925861833333325, capacity_grav=89.67181590317628, capacity_vol=547.6680562364508, energy_grav=-44.17109754831483, energy_vol=-269.7737175550982, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Cu3(SbO3)4', formula_discharge='AlCu3(SbO3)4', stability_charge=0.023724630307020433, stability_discharge=0.39960595202082416, id_charge=MPID(mp-1042691), id_discharge=MPID(mp-1045633))]",89.6718159,-44.17109755,547.6680562,-269.7737176,-0.492586183,mp-1042691,mp-1045633,Cubic,204,Cubic,204
mp-1045491_Al,Al0-0.5NiS2,Al0NiS2,Al0.5NiS2,NiS2,Al,1,0.043764472,0.190369194,"[InsertionVoltagePairDoc(max_delta_volume=0.06780851595920279, average_voltage=0.5683177883333338, capacity_grav=294.9232785153013, capacity_vol=1178.6417797067315, energy_grav=167.61014537383187, energy_vol=669.8430894801941, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='NiS2', formula_discharge='Al(NiS2)2', stability_charge=0.04376447166666697, stability_discharge=0.19036919416666365, id_charge=MPID(mp-1444811), id_discharge=MPID(mp-1045491))]",294.9232785,167.6101454,1178.64178,669.8430895,0.568317788,mp-1444811,mp-1045491,Cubic,227,Orthorhombic,74
mp-504100_Al,Al0-0.5CuO2,Al0CuO2,Al0.5CuO2,CuO2,Al,1,0.174862157,0.123153803,"[InsertionVoltagePairDoc(max_delta_volume=0.00018771763919622764, average_voltage=2.852080401666665, capacity_grav=368.70740416307285, capacity_vol=1904.3203046041347, energy_grav=1051.5831613628902, energy_vol=5431.274619257347, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CuO2', formula_discharge='Al(CuO2)2', stability_charge=0.17486215687500017, stability_discharge=0.12315380294641898, id_charge=MPID(mp-504100), id_discharge=MPID(mp-1401503))]",368.7074042,1051.583161,1904.320305,5431.274619,2.852080402,mp-504100,mp-1401503,Cubic,227,Cubic,227
mp-505623_Al,Al0-0.5FeO2,Al0FeO2,Al0.5FeO2,FeO2,Al,1,0.258179856,0.038653382,"[InsertionVoltagePairDoc(max_delta_volume=0.0019236105514750523, average_voltage=2.884921741666666, capacity_grav=396.727612262579, capacity_vol=1806.3972222008906, energy_grav=1144.528114135817, energy_vol=5211.314620413621, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='FeO2', formula_discharge='Al(FeO2)2', stability_charge=0.2581798558333306, stability_discharge=0.03865338214285785, id_charge=MPID(mp-1395285), id_discharge=MPID(mp-1293197))]",396.7276123,1144.528114,1806.397222,5211.31462,2.884921742,mp-1395285,mp-1293197,Orthorhombic,74,Orthorhombic,74
mp-1043067_Al,Al0-1Co4(CuO4)3,Al0Co4(CuO4)3,Al1Co4(CuO4)3,Co4(CuO4)3,Al,1,0.059507582,0.240657743,"[InsertionVoltagePairDoc(max_delta_volume=0.008887957817185654, average_voltage=1.5749021033333317, capacity_grav=124.5913870248521, capacity_vol=739.6530236943684, energy_grav=196.21923748265675, energy_vol=1164.8811027531194, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Co4(CuO4)3', formula_discharge='AlCo4(CuO4)3', stability_charge=0.05950758151089541, stability_discharge=0.24065774346013136, id_charge=MPID(mp-1043067), id_discharge=MPID(mp-1045723))]",124.591387,196.2192375,739.6530237,1164.881103,1.574902103,mp-1043067,mp-1045723,Cubic,204,Cubic,204
mp-1041486_Al,Al0-1Ti(WO4)2,Al0Ti(WO4)2,Al1Ti(WO4)2,Ti(WO4)2,Al,1,0.110271533,0.088609502,"[InsertionVoltagePairDoc(max_delta_volume=0.04674962052139242, average_voltage=1.6252253616666674, capacity_grav=140.93093415077695, capacity_vol=1018.6509117238285, energy_grav=229.04452842521775, energy_vol=1655.5372964184396, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Ti(WO4)2', formula_discharge='TiAl(WO4)2', stability_charge=0.1102715325000041, stability_discharge=0.08860950229165887, id_charge=MPID(mp-1041486), id_discharge=MPID(mp-1047613))]",140.9309342,229.0445284,1018.650912,1655.537296,1.625225362,mp-1041486,mp-1047613,Monoclinic,13,Monoclinic,13
mp-34782_Al,Al1.33-2FeO4,Al1.33FeO4,Al2FeO4,FeO4,Al,2,0.166268369,0.014606905,"[InsertionVoltagePairDoc(max_delta_volume=0.002265339495607366, average_voltage=3.3267649183333323, capacity_grav=162.6186723534666, capacity_vol=646.6477089136022, energy_grav=540.9940942514552, energy_vol=2151.244912534396, fracA_charge=0.21052631578947367, fracA_discharge=0.25, formula_charge='Al4(FeO4)3', formula_discharge='Al5(FeO4)3', stability_charge=0.16626836881579, stability_discharge=0.0872590886250002, id_charge=MPID(mp-1360989), id_discharge=MPID(mp-1251086)), InsertionVoltagePairDoc(max_delta_volume=0.017991315855027112, average_voltage=2.259392190000003, capacity_grav=154.20371519005758, capacity_vol=635.2192782415555, energy_grav=348.40666976940093, energy_vol=1435.2094761964092, fracA_charge=0.25, fracA_discharge=0.2857142857142857, formula_charge='Al5(FeO4)3', formula_discharge='Al2FeO4', stability_charge=0.0872590886250002, stability_discharge=0.014606905476188814, id_charge=MPID(mp-1251086), id_discharge=MPID(mp-34782))]",308.4074304,861.4061797,1270.438556,3548.434686,2.793078554,mp-1360989,mp-34782,Triclinic,1,Monoclinic,8
mp-19342_Al,Al0-1WO3,Al0WO3,Al1WO3,WO3,Al,1,0.000278301,1.178337635,"[InsertionVoltagePairDoc(max_delta_volume=0.1404903418072081, average_voltage=-0.493997769166666, capacity_grav=310.6580814547337, capacity_vol=2031.4981452952247, energy_grav=-153.46439921223487, energy_vol=-1003.5555518420605, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='WO3', formula_discharge='AlWO3', stability_charge=0.00027830062500022734, stability_discharge=1.1783376352499957, id_charge=MPID(mp-19342), id_discharge=MPID(mp-1417649))]",310.6580815,-153.4643992,2031.498145,-1003.555552,-0.493997769,mp-19342,mp-1417649,Orthorhombic,60,Cubic,221
mp-1386422_Al,Al0-1WO3,Al0WO3,Al1WO3,WO3,Al,1,1.222822746,0.736794372,"[InsertionVoltagePairDoc(max_delta_volume=0.0014475775502356125, average_voltage=1.8719669300000017, capacity_grav=310.6580814547337, capacity_vol=2223.9619425189335, energy_grav=581.5416550205083, energy_vol=4163.183209974008, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='WO3', formula_discharge='AlWO3', stability_charge=1.2228227462500012, stability_discharge=0.7367943722499959, id_charge=MPID(mp-1386422), id_discharge=MPID(mp-1400236))]",310.6580815,581.541655,2223.961943,4163.18321,1.87196693,mp-1386422,mp-1400236,Hexagonal,194,Hexagonal,194
mp-1045776_Al,Al0-1V4(CuO4)3,Al0V4(CuO4)3,Al1V4(CuO4)3,V4(CuO4)3,Al,1,0.069858535,0.178449474,"[InsertionVoltagePairDoc(max_delta_volume=0.07720904619098845, average_voltage=1.427347986666663, capacity_grav=131.08458251005422, capacity_vol=641.1121380237955, energy_grav=187.10331492876594, energy_vol=915.0901194358242, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='V4(CuO4)3', formula_discharge='AlV4(CuO4)3', stability_charge=0.06985853499999273, stability_discharge=0.17844947400000155, id_charge=MPID(mp-1367462), id_discharge=MPID(mp-1264182))]",131.0845825,187.1033149,641.112138,915.0901194,1.427347987,mp-1367462,mp-1264182,Cubic,204,Triclinic,1
mp-1041824_Al,Al0-1V(WO4)2,Al0V(WO4)2,Al1V(WO4)2,V(WO4)2,Al,1,0.14213655,0.174825364,"[InsertionVoltagePairDoc(max_delta_volume=0.21780938809864692, average_voltage=1.5385510633333368, capacity_grav=140.1755410413, capacity_vol=984.7915147179215, energy_grav=215.6672277224179, energy_vol=1515.1520321309056, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='V(WO4)2', formula_discharge='AlV(WO4)2', stability_charge=0.14213655045453777, stability_discharge=0.17482536416666683, id_charge=MPID(mp-1041824), id_discharge=MPID(mp-1047301))]",140.175541,215.6672277,984.7915147,1515.152032,1.538551063,mp-1041824,mp-1047301,Triclinic,2,Triclinic,2
mp-17477_Al,Al0.67-1FePO5,Al0.67FePO5,Al1FePO5,FePO5,Al,1,0.171383294,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.053075140395573595, average_voltage=3.324273199999995, capacity_grav=138.29646265652838, capacity_vol=420.3368427384461, energy_grav=459.7352244638974, energy_vol=1397.3145012880289, fracA_charge=0.08695652173913043, fracA_discharge=0.125, formula_charge='Al2Fe3(PO5)3', formula_discharge='AlFePO5', stability_charge=0.1713832944565219, stability_discharge=0.0, id_charge=MPID(mp-1259854), id_discharge=MPID(mp-17477))]",138.2964627,459.7352245,420.3368427,1397.314501,3.3242732,mp-1259854,mp-17477,Monoclinic,14,Monoclinic,14
mp-1042019_Al,Al0-0.5NiO2,Al0NiO2,Al0.5NiO2,NiO2,Al,1,0.459693679,0.102554239,"[InsertionVoltagePairDoc(max_delta_volume=0.10500207732447375, average_voltage=3.542889736666666, capacity_grav=385.88093608929074, capacity_vol=1946.115210339919, energy_grav=1367.133608046074, energy_vol=6894.8716050841895, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='NiO2', formula_discharge='Al(NiO2)2', stability_charge=0.4596936786111092, stability_discharge=0.10255423928571439, id_charge=MPID(mp-1042019), id_discharge=MPID(mp-1045504))]",385.8809361,1367.133608,1946.11521,6894.871605,3.542889737,mp-1042019,mp-1045504,Orthorhombic,74,Orthorhombic,74
mp-1249282_Al,Al0-0.67SiWO4,Al0SiWO4,Al0.67SiWO4,SiWO4,Al,1,0.269371734,0.710119023,"[InsertionVoltagePairDoc(max_delta_volume=0.05267044516340058, average_voltage=-0.22009553833332993, capacity_grav=182.37833953976227, capacity_vol=1307.9139728610276, energy_grav=-40.140658821342804, energy_vol=-287.86602995053215, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='SiWO4', formula_discharge='Al2Si3(WO4)3', stability_charge=0.2693717340277786, stability_discharge=0.7101190233750003, id_charge=MPID(mp-1249282), id_discharge=MPID(mp-1328088))]",182.3783395,-40.14065882,1307.913973,-287.86603,-0.220095538,mp-1249282,mp-1328088,Cubic,230,Cubic,230
mp-34234_Al,Al1.67-2NiO4,Al1.67NiO4,Al2NiO4,NiO4,Al,1,0.130198929,0.00572429,"[InsertionVoltagePairDoc(max_delta_volume=0.019454614779632395, average_voltage=3.6907184350000044, capacity_grav=151.71730859639555, capacity_vol=663.2099602466794, energy_grav=559.9458677453017, energy_vol=2447.7212265580397, fracA_charge=0.25, fracA_discharge=0.2857142857142857, formula_charge='Al5(NiO4)3', formula_discharge='Al2NiO4', stability_charge=0.13019892908333475, stability_discharge=0.0057242899999963015, id_charge=MPID(mp-1260352), id_discharge=MPID(mp-34234))]",151.7173086,559.9458677,663.2099602,2447.721227,3.690718435,mp-1260352,mp-34234,Triclinic,1,Monoclinic,8
mp-1103718_Al,Al0-0.25VS2,Al0VS2,Al0.25VS2,VS2,Al,1,0.088185898,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.1113480787887362, average_voltage=1.1285195666666656, capacity_grav=165.01087609305333, capacity_vol=582.8969071436509, energy_grav=186.2180023838194, energy_vol=657.8105650610926, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='VS2', formula_discharge='Al(VS2)4', stability_charge=0.08818589750000072, stability_discharge=0.0, id_charge=MPID(mp-1405126), id_discharge=MPID(mp-1103718))]",165.0108761,186.2180024,582.8969071,657.8105651,1.128519567,mp-1405126,mp-1103718,Cubic,227,Cubic,216
mp-756851_Al,Al0-0.5CrO2,Al0CrO2,Al0.5CrO2,CrO2,Al,1,0.191386786,0.126894225,"[InsertionVoltagePairDoc(max_delta_volume=0.030939319195816495, average_voltage=2.1336719533333337, capacity_grav=412.3910930367469, capacity_vol=1764.9832125564103, energy_grav=879.9073090169843, energy_vol=3765.8951787357787, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CrO2', formula_discharge='AlCr2O4', stability_charge=0.19138678583331803, stability_discharge=0.12689422511904702, id_charge=MPID(mp-1400837), id_discharge=MPID(mp-1393022))]",412.391093,879.907309,1764.983213,3765.895179,2.133671953,mp-1400837,mp-1393022,Cubic,227,Trigonal,166
mp-1041598_Al,Al0-1Fe(WO4)2,Al0Fe(WO4)2,Al1Fe(WO4)2,Fe(WO4)2,Al,1,0.155815602,0.068778446,"[InsertionVoltagePairDoc(max_delta_volume=0.07971148139305306, average_voltage=2.4579208100000023, capacity_grav=138.98738425691516, capacity_vol=1022.8943757701599, energy_grav=341.61998409253846, energy_vol=2514.193372637438, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Fe(WO4)2', formula_discharge='AlFe(WO4)2', stability_charge=0.15581560204545397, stability_discharge=0.06877844583333292, id_charge=MPID(mp-1041598), id_discharge=MPID(mp-1043216))]",138.9873843,341.6199841,1022.894376,2514.193373,2.45792081,mp-1041598,mp-1043216,Monoclinic,13,Monoclinic,13
mp-1045632_Al,Al0-1Cu3(SnO3)4,Al0Cu3(SnO3)4,Al1Cu3(SnO3)4,Cu3(SnO3)4,Al,1,0.052015889,0.368135193,"[InsertionVoltagePairDoc(max_delta_volume=0.016797153003203835, average_voltage=0.3381868599999957, capacity_grav=90.90873518788351, capacity_vol=575.7896856206614, energy_grav=30.744139699761444, energy_vol=194.72450580043616, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Cu3(SnO3)4', formula_discharge='AlCu3(SnO3)4', stability_charge=0.052015888750002404, stability_discharge=0.36813519250000315, id_charge=MPID(mp-1375641), id_discharge=MPID(mp-1045632))]",90.90873519,30.7441397,575.7896856,194.7245058,0.33818686,mp-1375641,mp-1045632,Cubic,204,Cubic,204
mp-1043303_Al,Al0-1Fe4(CuO4)3,Al0Fe4(CuO4)3,Al1Fe4(CuO4)3,Fe4(CuO4)3,Al,1,0.083163129,0.273338529,"[InsertionVoltagePairDoc(max_delta_volume=0.02704011351605562, average_voltage=1.55990213, capacity_grav=127.02277505273375, capacity_vol=654.083162157098, energy_grav=198.14309736327024, energy_vol=1020.3057178459925, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Fe4(CuO4)3', formula_discharge='AlFe4(CuO4)3', stability_charge=0.0831631285197334, stability_discharge=0.27333852859374996, id_charge=MPID(mp-1043303), id_discharge=MPID(mp-1045728))]",127.0227751,198.1430974,654.0831622,1020.305718,1.55990213,mp-1043303,mp-1045728,Cubic,204,Cubic,204
mp-1133344_Al,Al0-4Fe13Si2(SbO14)2,Al0Fe13Si2(SbO14)2,Al4Fe13Si2(SbO14)2,Fe13Si2(SbO14)2,Al,1,0.798072913,0.208567549,"[InsertionVoltagePairDoc(max_delta_volume=0.053037900078518385, average_voltage=3.822717899999999, capacity_grav=203.35151236044265, capacity_vol=936.7393403059822, energy_grav=777.3554662923351, energy_vol=3580.8902438218684, fracA_charge=0.0, fracA_discharge=0.08163265306122448, formula_charge='Fe13Si2(SbO14)2', formula_discharge='Al4Fe13Si2(SbO14)2', stability_charge=0.7980729134999889, stability_discharge=0.20856754892856433, id_charge=MPID(mp-1333616), id_discharge=MPID(mp-1133344))]",203.3515124,777.3554663,936.7393403,3580.890244,3.8227179,mp-1333616,mp-1133344,Triclinic,2,Monoclinic,12
mp-1253012_Al,Al1.33-1.67FeO4,Al1.33FeO4,Al1.67FeO4,FeO4,Al,1,0.180364712,0.100053959,"[InsertionVoltagePairDoc(max_delta_volume=0.012549473549841705, average_voltage=3.3307426233333364, capacity_grav=162.6186723534666, capacity_vol=667.4778809272653, energy_grav=541.6409433575697, energy_vol=2223.197028136656, fracA_charge=0.21052631578947367, fracA_discharge=0.25, formula_charge='Al4(FeO4)3', formula_discharge='Al5(FeO4)3', stability_charge=0.18036471171052781, stability_discharge=0.10005395862500066, id_charge=MPID(mp-1253012), id_discharge=MPID(mp-1356833))]",162.6186724,541.6409434,667.4778809,2223.197028,3.330742623,mp-1253012,mp-1356833,Monoclinic,8,Monoclinic,12
mp-1045744_Al,Al0-1Mn4(CuO4)3,Al0Mn4(CuO4)3,Al1Mn4(CuO4)3,Mn4(CuO4)3,Al,1,0.046869738,0.242573328,"[InsertionVoltagePairDoc(max_delta_volume=0.01192334305975118, average_voltage=1.2819072133333336, capacity_grav=127.75496720874675, capacity_vol=687.4188771405447, energy_grav=163.77001400405595, energy_vol=881.2072171879649, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Mn4(CuO4)3', formula_discharge='Mn4Al(CuO4)3', stability_charge=0.0468697376754319, stability_discharge=0.24257332760937445, id_charge=MPID(mp-1275750), id_discharge=MPID(mp-1045744))]",127.7549672,163.770014,687.4188771,881.2072172,1.281907213,mp-1275750,mp-1045744,Cubic,204,Cubic,204
mp-6480_Al,Al0-0.67MnSiO4,Al0MnSiO4,Al0.67MnSiO4,MnSiO4,Al,2,0.491771903,0.009527369,"[InsertionVoltagePairDoc(max_delta_volume=0.02251006345101758, average_voltage=3.907351835833334, capacity_grav=171.7878579437685, capacity_vol=675.2150021021666, energy_grav=671.2356021104598, energy_vol=2638.3025780461094, fracA_charge=0.0, fracA_discharge=0.05263157894736842, formula_charge='MnSiO4', formula_discharge='Mn3Al(SiO4)3', stability_charge=0.4917719027777778, stability_discharge=0.24488308904606448, id_charge=MPID(mp-1249486), id_discharge=MPID(mp-1154487)), InsertionVoltagePairDoc(max_delta_volume=0.02368344146106338, average_voltage=3.528479273333327, capacity_grav=162.42451960554138, capacity_vol=659.5935567136444, energy_grav=573.1115509092754, energy_vol=2327.3621936883046, fracA_charge=0.05263157894736842, fracA_discharge=0.1, formula_charge='Mn3Al(SiO4)3', formula_discharge='Mn3Al2(SiO4)3', stability_charge=0.24488308904606448, stability_discharge=0.009527368899997057, id_charge=MPID(mp-1154487), id_discharge=MPID(mp-6480))]",324.8490392,1207.761296,1319.187113,4904.626288,3.717915555,mp-1249486,mp-6480,Cubic,230,Cubic,230
mvc-11882_Al,Al0.33-0.67CuO2,Al0.33CuO2,Al0.67CuO2,CuO2,Al,1,0.62995561,0.313941728,"[InsertionVoltagePairDoc(max_delta_volume=0.07261650423770205, average_voltage=3.6069589000000044, capacity_grav=236.0688167660088, capacity_vol=1071.629276493236, energy_grav=851.4905196466258, energy_vol=3865.3227563478426, fracA_charge=0.1, fracA_discharge=0.18181818181818182, formula_charge='Al(CuO2)3', formula_discharge='Al2(CuO2)3', stability_charge=0.6299556096875012, stability_discharge=0.31394172818180976, id_charge=MPID(mvc-11882), id_discharge=MPID(mp-1329157))]",236.0688168,851.4905196,1071.629276,3865.322756,3.6069589,mvc-11882,mp-1329157,Monoclinic,4,Monoclinic,4
mp-1157674_Al,Al0-0.67SiNiO4,Al0SiNiO4,Al0.67SiNiO4,SiNiO4,Al,1,0.527932646,0.108343042,"[InsertionVoltagePairDoc(max_delta_volume=0.0033887910467218507, average_voltage=4.08883888833333, capacity_grav=317.62047107528355, capacity_vol=1372.3081997199777, energy_grav=1298.6989338633712, energy_vol=5611.147133793747, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='SiNiO4', formula_discharge='Al2Si3(NiO4)3', stability_charge=0.5279326462499991, stability_discharge=0.10834304249999693, id_charge=MPID(mp-1364379), id_discharge=MPID(mp-1157674))]",317.6204711,1298.698934,1372.3082,5611.147134,4.088838888,mp-1364379,mp-1157674,Cubic,230,Cubic,230
mp-1041693_Al,Al0-1Cr(WO4)2,Al0Cr(WO4)2,Al1Cr(WO4)2,Cr(WO4)2,Al,1,0.149560149,0.045965326,"[InsertionVoltagePairDoc(max_delta_volume=0.03608196455162482, average_voltage=2.4177194266666717, capacity_grav=139.9182915931944, capacity_vol=1028.585159800445, energy_grav=338.28317173087817, energy_vol=2486.8303228305786, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Cr(WO4)2', formula_discharge='AlCr(WO4)2', stability_charge=0.14956014909091664, stability_discharge=0.04596532625000016, id_charge=MPID(mp-1041693), id_discharge=MPID(mp-1041805))]",139.9182916,338.2831717,1028.58516,2486.830323,2.417719427,mp-1041693,mp-1041805,Monoclinic,13,Monoclinic,13
mp-510321_Al,Al0-1Zr5Sn3,Al0Zr5Sn3,Al1Zr5Sn3,Zr5Sn3,Al,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.06462329796614252, average_voltage=0.2969728766666672, capacity_grav=95.80722332030298, capacity_vol=681.4151926872721, energy_grav=28.452146714876182, energy_vol=202.36182997671054, fracA_charge=0.0, fracA_discharge=0.1111111111111111, formula_charge='Zr5Sn3', formula_discharge='Zr5AlSn3', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-510522), id_discharge=MPID(mp-510321))]",95.80722332,28.45214671,681.4151927,202.36183,0.296972877,mp-510522,mp-510321,Hexagonal,193,Hexagonal,193
mp-1041563_Al,Al0-1Mn(WO4)2,Al0Mn(WO4)2,Al1Mn(WO4)2,Mn(WO4)2,Al,1,0.149507362,0.057960331,"[InsertionVoltagePairDoc(max_delta_volume=0.03277804531252282, average_voltage=2.482539553333332, capacity_grav=139.20562601855823, capacity_vol=991.1964626464323, energy_grav=345.58347263759845, energy_vol=2460.684423643853, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Mn(WO4)2', formula_discharge='MnAl(WO4)2', stability_charge=0.14950736204545123, stability_discharge=0.05796033124997635, id_charge=MPID(mp-1041563), id_discharge=MPID(mp-1578402))]",139.205626,345.5834726,991.1964626,2460.684424,2.482539553,mp-1041563,mp-1578402,Monoclinic,13,Monoclinic,7
mp-1041577_Al,Al0-1Sn(WO4)2,Al0Sn(WO4)2,Al1Sn(WO4)2,Sn(WO4)2,Al,1,0.096750214,0.09286592,"[InsertionVoltagePairDoc(max_delta_volume=0.04856877876436205, average_voltage=1.5586215216666635, capacity_grav=125.36422392530301, capacity_vol=974.644039204867, energy_grav=195.3953774570161, energy_vol=1519.101175468833, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Sn(WO4)2', formula_discharge='AlSn(WO4)2', stability_charge=0.09675021363636382, stability_discharge=0.09286592000000127, id_charge=MPID(mp-1041577), id_discharge=MPID(mp-1042285))]",125.3642239,195.3953775,974.6440392,1519.101175,1.558621522,mp-1041577,mp-1042285,Monoclinic,13,Monoclinic,13
mp-1251690_Al,Al0-1CrO3,Al0CrO3,Al1CrO3,CrO3,Al,1,0.785474695,0.352142375,"[InsertionVoltagePairDoc(max_delta_volume=0.017405558046947656, average_voltage=3.211509198888887, capacity_grav=633.2263233904067, capacity_vol=2613.881854932261, energy_grav=2033.6121625468804, energy_vol=8394.505621923703, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='CrO3', formula_discharge='AlCrO3', stability_charge=0.7854746949166671, stability_discharge=0.3521423754999997, id_charge=MPID(mp-1330490), id_discharge=MPID(mp-1251690))]",633.2263234,2033.612163,2613.881855,8394.505622,3.211509199,mp-1330490,mp-1251690,Hexagonal,185,Hexagonal,185
mp-1041585_Al,Al0-1Re(WO4)2,Al0Re(WO4)2,Al1Re(WO4)2,Re(WO4)2,Al,1,0.193665632,0.259546785,"[InsertionVoltagePairDoc(max_delta_volume=0.027760310768535357, average_voltage=1.1733275933333331, capacity_grav=113.42722029326792, capacity_vol=986.9613108623635, energy_grav=133.08728740518987, energy_vol=1158.0289395872485, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Re(WO4)2', formula_discharge='AlRe(WO4)2', stability_charge=0.1936656315384564, stability_discharge=0.25954678486110616, id_charge=MPID(mp-1041585), id_discharge=MPID(mp-1042310))]",113.4272203,133.0872874,986.9613109,1158.02894,1.173327593,mp-1041585,mp-1042310,Monoclinic,13,Monoclinic,13
mp-25262_Al,Al0-0.5TiO2,Al0TiO2,Al0.5TiO2,TiO2,Al,1,0.17880552,0.063553477,"[InsertionVoltagePairDoc(max_delta_volume=0.026392341277833076, average_voltage=0.7530239699999987, capacity_grav=430.6308813561537, capacity_vol=1824.5674930384996, energy_grav=324.27537588340925, energy_vol=1373.9430571407959, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='TiO2', formula_discharge='Ti2AlO4', stability_charge=0.17880551999999916, stability_discharge=0.0635534774999762, id_charge=MPID(mp-25262), id_discharge=MPID(mp-1262424))]",430.6308814,324.2753759,1824.567493,1373.943057,0.75302397,mp-25262,mp-1262424,Cubic,227,Cubic,227
mp-560917_Al,Al0-4Mn13Si2(SbO14)2,Al0Mn13Si2(SbO14)2,Al4Mn13Si2(SbO14)2,Mn13Si2(SbO14)2,Al,1,0.248039845,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.07419927807620885, average_voltage=2.924427474166665, capacity_grav=204.87884479185158, capacity_vol=898.1041305522059, energy_grav=599.1533225848187, energy_vol=2626.4403940494362, fracA_charge=0.0, fracA_discharge=0.08163265306122448, formula_charge='Mn13Si2(SbO14)2', formula_discharge='Mn13Al4Si2(SbO14)2', stability_charge=0.2480398446944463, stability_discharge=0.0, id_charge=MPID(mp-1931800), id_discharge=MPID(mp-560917))]",204.8788448,599.1533226,898.1041306,2626.440394,2.924427474,mp-1931800,mp-560917,Monoclinic,8,Monoclinic,12
mp-1385937_Al,Al0-1CrO3,Al0CrO3,Al1CrO3,CrO3,Al,1,0.936153801,0.374911019,"[InsertionVoltagePairDoc(max_delta_volume=0.052238171188229154, average_voltage=3.3744669333333355, capacity_grav=633.2263233904066, capacity_vol=2597.4285113483897, energy_grav=2136.8012895971683, energy_vol=8764.93662324237, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='CrO3', formula_discharge='AlCrO3', stability_charge=0.9361538007500014, stability_discharge=0.37491101949999894, id_charge=MPID(mp-1387606), id_discharge=MPID(mp-1385937))]",633.2263234,2136.80129,2597.428511,8764.936623,3.374466933,mp-1387606,mp-1385937,Hexagonal,194,Hexagonal,194
mp-1257650_Al,Al0-1Re(WO4)2,Al0Re(WO4)2,Al1Re(WO4)2,Re(WO4)2,Al,1,0.394490182,0.378450394,"[InsertionVoltagePairDoc(max_delta_volume=0.13288198089941394, average_voltage=1.4340698399999994, capacity_grav=113.42722029326792, capacity_vol=935.2439104627964, energy_grav=162.66255565761142, energy_vol=1341.2050850383562, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Re(WO4)2', formula_discharge='AlRe(WO4)2', stability_charge=0.3944901815384547, stability_discharge=0.37845039402777303, id_charge=MPID(mp-1780696), id_discharge=MPID(mp-1257650))]",113.4272203,162.6625557,935.2439105,1341.205085,1.43406984,mp-1780696,mp-1257650,Triclinic,2,Triclinic,1
