battery_id,battery_formula,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,formula_charge,formula_discharge,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,charge_energy_per_atom,charge_formation_energy_per_atom,charge_band_gap,charge_efermi,discharge_crystal_system,discharge_space_group_number,discharge_energy_per_atom,discharge_formation_energy_per_atom,discharge_band_gap,discharge_efermi,charge_H,charge_Li,charge_Na,charge_K,charge_Rb,charge_Cs,charge_Fr,charge_Be,charge_Mg,charge_Ca,charge_Sr,charge_Ba,charge_Ra,charge_Sc,charge_Y,charge_La-Lu,charge_Ac-Lr,charge_La,charge_Ac,charge_Ti,charge_Zr,charge_Hf,charge_Rf,charge_Ce,charge_Th,charge_V,charge_Nb,charge_Ta,charge_Db,charge_Pr,charge_Pa,charge_Cr,charge_Mo,charge_W,charge_Sg,charge_Nd,charge_U,charge_Mn,charge_Tc,charge_Re,charge_Bh,charge_Pm,charge_Np,charge_Fe,charge_Ru,charge_Os,charge_Hs,charge_Sm,charge_Pu,charge_Co,charge_Rh,charge_Ir,charge_Mt,charge_Eu,charge_Am,charge_Ni,charge_Pd,charge_Pt,charge_Ds,charge_Gd,charge_Cm,charge_Cu,charge_Ag,charge_Au,charge_Rg,charge_Tb,charge_Bk,charge_Zn,charge_Cd,charge_Hg,charge_Cn,charge_Dy,charge_Cf,charge_B,charge_Al,charge_Ga,charge_In,charge_Tl,charge_Nh,charge_Ho,charge_Es,charge_C,charge_Si,charge_Ge,charge_Sn,charge_Pb,charge_Fl,charge_Er,charge_Fm,charge_N,charge_P,charge_As,charge_Sb,charge_Bi,charge_Mc,charge_Tm,charge_Md,charge_O,charge_S,charge_Se,charge_Te,charge_Po,charge_Lv,charge_Yb,charge_No,charge_F,charge_Cl,charge_Br,charge_I,charge_At,charge_Ts,charge_Lu,charge_Lr,charge_He,charge_Ne,charge_Ar,charge_Kr,charge_Xe,charge_Rn,charge_Og,discharge_H,discharge_Li,discharge_Na,discharge_K,discharge_Rb,discharge_Cs,discharge_Fr,discharge_Be,discharge_Mg,discharge_Ca,discharge_Sr,discharge_Ba,discharge_Ra,discharge_Sc,discharge_Y,discharge_La-Lu,discharge_Ac-Lr,discharge_La,discharge_Ac,discharge_Ti,discharge_Zr,discharge_Hf,discharge_Rf,discharge_Ce,discharge_Th,discharge_V,discharge_Nb,discharge_Ta,discharge_Db,discharge_Pr,discharge_Pa,discharge_Cr,discharge_Mo,discharge_W,discharge_Sg,discharge_Nd,discharge_U,discharge_Mn,discharge_Tc,discharge_Re,discharge_Bh,discharge_Pm,discharge_Np,discharge_Fe,discharge_Ru,discharge_Os,discharge_Hs,discharge_Sm,discharge_Pu,discharge_Co,discharge_Rh,discharge_Ir,discharge_Mt,discharge_Eu,discharge_Am,discharge_Ni,discharge_Pd,discharge_Pt,discharge_Ds,discharge_Gd,discharge_Cm,discharge_Cu,discharge_Ag,discharge_Au,discharge_Rg,discharge_Tb,discharge_Bk,discharge_Zn,discharge_Cd,discharge_Hg,discharge_Cn,discharge_Dy,discharge_Cf,discharge_B,discharge_Al,discharge_Ga,discharge_In,discharge_Tl,discharge_Nh,discharge_Ho,discharge_Es,discharge_C,discharge_Si,discharge_Ge,discharge_Sn,discharge_Pb,discharge_Fl,discharge_Er,discharge_Fm,discharge_N,discharge_P,discharge_As,discharge_Sb,discharge_Bi,discharge_Mc,discharge_Tm,discharge_Md,discharge_O,discharge_S,discharge_Se,discharge_Te,discharge_Po,discharge_Lv,discharge_Yb,discharge_No,discharge_F,discharge_Cl,discharge_Br,discharge_I,discharge_At,discharge_Ts,discharge_Lu,discharge_Lr,discharge_He,discharge_Ne,discharge_Ar,discharge_Kr,discharge_Xe,discharge_Rn,discharge_Og
mp-1402016_Ca,Ca0-2W3O8,W3O8,Ca,1,0.309380393,0.268816438,"[InsertionVoltagePairDoc(max_delta_volume=0.012107125943902064, average_voltage=2.265647812500002, capacity_grav=141.12148068987685, capacity_vol=1046.2836601175284, energy_grav=319.7315740217807, energy_vol=2370.5102857997736, fracA_charge=0.0, fracA_discharge=0.15384615384615385, formula_charge='W3O8', formula_discharge='Ca2W3O8', stability_charge=0.3093803926223764, stability_discharge=0.268816438461533, id_charge=MPID(mp-1404844), id_discharge=MPID(mp-1402016))]",141.1214807,319.731574,1046.28366,2370.510286,2.265647813,W3O8,Ca2W3O8,mp-1404844,mp-1402016,Monoclinic,12,-8.969090336,-1.83653875,1.6162,0.83907042,Monoclinic,12,-8.594906516,-2.251116731,0.4766,4.41513057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1045759_Ca,Ca0-1Ti5O7,Ti5O7,Ca,1,0.155007673,0.108408885,"[InsertionVoltagePairDoc(max_delta_volume=0.02954178778064609, average_voltage=1.3222768450000004, capacity_grav=136.94879187879212, capacity_vol=661.2659622283661, energy_grav=181.08421645205092, energy_vol=874.3766702412133, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='Ti5O7', formula_discharge='CaTi5O7', stability_charge=0.1550076733333423, stability_discharge=0.10840888519230418, id_charge=MPID(mp-1045759), id_discharge=MPID(mp-1341727))]",136.9487919,181.0842165,661.2659622,874.3766702,1.322276845,Ti5O7,CaTi5O7,mp-1045759,mp-1341727,Orthorhombic,63,-9.258616995,-3.082518068,0.0,6.154721,Orthorhombic,63,-8.904119808,-3.048828501,0.0,8.11066188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-3463_Ca,Ca0-0.5TiO2,TiO2,Ca,1,0.146839299,0.02452825,"[InsertionVoltagePairDoc(max_delta_volume=0.05995098308770297, average_voltage=1.647955177500001, capacity_grav=268.27020468850236, capacity_vol=1160.383567143244, energy_grav=442.0972727854025, energy_vol=1912.2601073596288, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='TiO2', formula_discharge='CaTi2O4', stability_charge=0.1468392991666665, stability_discharge=0.0245282503571449, id_charge=MPID(mp-1386640), id_discharge=MPID(mp-3463))]",268.2702047,442.0972728,1160.383567,1912.260107,1.647955178,TiO2,CaTi2O4,mp-1386640,mp-3463,Orthorhombic,63,-9.285261382,-3.354790039,2.5135,1.54416254,Orthorhombic,63,-8.716154075,-3.346378656,0.0,7.04854625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-608357_Ca,Ca0-0.25MnAgO4,MnAgO4,Ca,1,0.170110331,0.209814996,"[InsertionVoltagePairDoc(max_delta_volume=0.13228917344205748, average_voltage=3.210683245000001, capacity_grav=56.585386768698605, capacity_vol=231.71622151459616, energy_grav=181.67775321010538, energy_vol=743.9673900116227, fracA_charge=0.0, fracA_discharge=0.04, formula_charge='MnAgO4', formula_discharge='CaMn4(AgO4)4', stability_charge=0.17011033111111207, stability_discharge=0.2098149957166644, id_charge=MPID(mp-608357), id_discharge=MPID(mp-1233090))]",56.58538677,181.6777532,231.7162215,743.96739,3.210683245,MnAgO4,CaMn4(AgO4)4,mp-608357,mp-1233090,Monoclinic,14,-6.18838876,-0.890652874,0.2479,0.10867047,Triclinic,1,-6.277931864,-1.111881418,0.1282,0.17410143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1041330_Ca,Ca0-0.5FeO2,FeO2,Ca,1,0.279947109,0.07414459,"[InsertionVoltagePairDoc(max_delta_volume=0.19705580775238407, average_voltage=3.9728991291666658, capacity_grav=248.4314565933021, capacity_vol=1009.75628430596, energy_grav=986.9931175571362, energy_vol=4011.659862589717, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='FeO2', formula_discharge='Ca(FeO2)2', stability_charge=0.2799471091666632, stability_discharge=0.07414459005953056, id_charge=MPID(mp-1355579), id_discharge=MPID(mp-1041330))]",248.4314566,986.9931176,1009.756284,4011.659863,3.972899129,FeO2,Ca(FeO2)2,mp-1355579,mp-1041330,Trigonal,156,-7.264610092,-1.142633272,0.0,0.73072065,Monoclinic,8,-7.648436955,-2.114513984,1.3556,2.60625334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1041927_Ca,Ca0-0.5CoO2,CoO2,Ca,1,0.25381203,0.210271375,"[InsertionVoltagePairDoc(max_delta_volume=0.34466167253570257, average_voltage=3.383236352499998, capacity_grav=241.51789524248107, capacity_vol=1063.0644678963079, energy_grav=817.1121229636483, energy_vol=3596.598352837856, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CoO2', formula_discharge='Ca(CoO2)2', stability_charge=0.25381203000000063, stability_discharge=0.21027137464285772, id_charge=MPID(mp-1041988), id_discharge=MPID(mp-1041927))]",241.5178952,817.112123,1063.064468,3596.598353,3.383236352,CoO2,Ca(CoO2)2,mp-1041988,mp-1041927,Orthorhombic,74,-6.495066873,-0.826986938,0.0,1.70832921,Orthorhombic,74,-6.820353404,-1.675484905,0.0983,2.32552186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1394190_Ca,Ca2-2.5CrN3,CrN3,Ca,1,0.463116122,0.106027374,"[InsertionVoltagePairDoc(max_delta_volume=0.018999611222471735, average_voltage=2.4669594399999992, capacity_grav=138.00172773436285, capacity_vol=414.66333732466313, energy_grav=340.44466497059614, energy_vol=1022.9576344349817, fracA_charge=0.3333333333333333, fracA_discharge=0.38461538461538464, formula_charge='Ca2CrN3', formula_discharge='Ca5(CrN3)2', stability_charge=0.4631161224999998, stability_discharge=0.10602737423077624, id_charge=MPID(mp-1394190), id_discharge=MPID(mp-1405450))]",138.0017277,340.444665,414.6633373,1022.957634,2.46695944,Ca2CrN3,Ca5(CrN3)2,mp-1394190,mp-1405450,Orthorhombic,38,-7.113655285,-0.668033284,0.0,1.84838719,Monoclinic,6,-7.100260168,-0.99617833,0.7837,3.00127295,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-32527_Ca,Ca0-1V(PO3)4,V(PO3)4,Ca,1,0.03306349,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.10991469610355287, average_voltage=3.8174023499999974, capacity_grav=131.73259847528678, capacity_vol=358.3470252626478, energy_grav=502.87633099116584, energy_vol=1367.95477635314, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='V(PO3)4', formula_discharge='CaV(PO3)4', stability_charge=0.0330634897059392, stability_discharge=0.0, id_charge=MPID(mp-32527), id_discharge=MPID(mp-1045800))]",131.7325985,502.876331,358.3470253,1367.954776,3.81740235,V(PO3)4,CaV(PO3)4,mp-32527,mp-1045800,Monoclinic,15,-7.817362999,-2.516618989,1.2795,1.05156413,Monoclinic,15,-7.918643086,-2.80096264,3.1038,2.91351263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043139_Ca,Ca0-1Ni(GeO3)2,Ni(GeO3)2,Ca,1,0.232125869,0.018525565,"[InsertionVoltagePairDoc(max_delta_volume=0.029871610888831723, average_voltage=4.74983709625, capacity_grav=157.63361001226235, capacity_vol=734.4578140213116, energy_grav=748.7339684520492, energy_vol=3488.5549706691095, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Ni(GeO3)2', formula_discharge='CaNi(GeO3)2', stability_charge=0.23212586861110918, stability_discharge=0.018525565249994713, id_charge=MPID(mp-1043444), id_discharge=MPID(mp-1043139))]",157.63361,748.7339685,734.457814,3488.554971,4.749837096,Ni(GeO3)2,CaNi(GeO3)2,mp-1043444,mp-1043139,Monoclinic,14,-6.421061706,-1.452844103,0.0,0.07160026,Monoclinic,14,-6.929482942,-2.257527112,2.6157,2.49464851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043130_Ca,Ca0-1FeNiP2O9,FeNiP2O9,Ca,1,0.186850799,0.029558194,"[InsertionVoltagePairDoc(max_delta_volume=0.004701279930124036, average_voltage=5.092517453750001, capacity_grav=148.66646805645283, capacity_vol=519.1942216989243, energy_grav=757.086583364853, energy_vol=2644.005635887919, fracA_charge=0.0, fracA_discharge=0.07142857142857142, formula_charge='FeNiP2O9', formula_discharge='CaFeNiP2O9', stability_charge=0.18685079903843782, stability_discharge=0.02955819400794013, id_charge=MPID(mp-1043619), id_discharge=MPID(mp-1043130))]",148.6664681,757.0865834,519.1942217,2644.005636,5.092517454,FeNiP2O9,CaFeNiP2O9,mp-1043619,mp-1043130,Orthorhombic,62,-7.187124299,-1.832632053,0.0,-0.06056621,Orthorhombic,62,-7.544517905,-2.429232257,0.1203,1.76730056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1367743_Ca,Ca0-2Mo2O5,Mo2O5,Ca,1,0.204678821,0.268828454,"[InsertionVoltagePairDoc(max_delta_volume=0.0951955388752963, average_voltage=2.049060678750002, capacity_grav=304.53373570504914, capacity_vol=1478.522419182999, energy_grav=624.0081031860617, energy_vol=3029.582151798211, fracA_charge=0.0, fracA_discharge=0.2222222222222222, formula_charge='Mo2O5', formula_discharge='Ca2Mo2O5', stability_charge=0.2046788213265316, stability_discharge=0.26882845402777633, id_charge=MPID(mp-1409713), id_discharge=MPID(mp-1367743))]",304.5337357,624.0081032,1478.522419,3029.582152,2.049060679,Mo2O5,Ca2Mo2O5,mp-1409713,mp-1367743,Orthorhombic,55,-8.39525022,-1.762237208,0.0,2.41549666,Orthorhombic,55,-7.886021557,-2.281322574,0.8806,5.91089697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-504110_Ca,Ca0-0.5WO2,WO2,Ca,1,0.487485004,0.269055886,"[InsertionVoltagePairDoc(max_delta_volume=0.09368605874704583, average_voltage=2.6012151974999993, capacity_grav=113.62443241951506, capacity_vol=861.9424864360143, energy_grav=295.5616004169542, energy_vol=2242.0978950882973, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='WO2', formula_discharge='Ca(WO2)2', stability_charge=0.4874850041666665, stability_discharge=0.2690558857142893, id_charge=MPID(mp-504110), id_discharge=MPID(mp-1042163))]",113.6244324,295.5616004,861.9424864,2242.097895,2.601215197,WO2,Ca(WO2)2,mp-504110,mp-1042163,Cubic,227,-9.166973494,-1.548957334,0.0,2.41947573,Cubic,227,-8.887124463,-2.070882057,0.0792,5.38356709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1044207_Ca,Ca0-1CrBiO5,CrBiO5,Ca,1,0.13811281,0.034786745,"[InsertionVoltagePairDoc(max_delta_volume=0.034097235356374656, average_voltage=4.025664164999998, capacity_grav=140.6711751317808, capacity_vol=660.7668250782845, energy_grav=566.2949087764488, energy_vol=2660.0253291384715, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='CrBiO5', formula_discharge='CaCrBiO5', stability_charge=0.1381128095714237, stability_discharge=0.0347867445312513, id_charge=MPID(mp-1044207), id_discharge=MPID(mp-1044358))]",140.6711751,566.2949088,660.7668251,2660.025329,4.025664165,CrBiO5,CaCrBiO5,mp-1044207,mp-1044358,Monoclinic,14,-6.866516021,-1.397532192,0.0,-1.16133017,Monoclinic,14,-7.265317545,-2.229256709,0.9017,2.19105057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
