battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,discharge_crystal_system,discharge_space_group_number
mp-28849_K,K0.25-0.5Mo2O3,K0.25Mo2O3,K0.5Mo2O3,Mo2O3,K,1,0.301670769,0.314129789,"[InsertionVoltagePairDoc(max_delta_volume=0.03961749577360729, average_voltage=1.0955239130000438, capacity_grav=25.82754010454554, capacity_vol=132.98172379137952, energy_grav=28.294687798497293, energy_vol=145.6846584054231, fracA_charge=0.047619047619047616, fracA_discharge=0.09090909090909091, formula_charge='K(Mo2O3)4', formula_discharge='K(Mo2O3)2', stability_charge=0.30167076880952415, stability_discharge=0.3141297888636405, id_charge=MPID(mp-1224511), id_discharge=MPID(mp-28849))]",25.8275401,28.2946878,132.9817238,145.6846584,1.095523913,mp-1224511,mp-28849,Monoclinic,3,Tetragonal,127
mp-769604_K,K1-3MnPCO7,K1MnPCO7,K3MnPCO7,MnPCO7,K,2,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.1189534491293689, average_voltage=3.690666458000003, capacity_grav=93.02358362652818, capacity_vol=236.8715429251446, energy_grav=343.3190198933858, energy_vol=874.2138583285391, fracA_charge=0.09090909090909091, fracA_discharge=0.16666666666666666, formula_charge='KMnPCO7', formula_discharge='K2MnPCO7', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-773432), id_discharge=MPID(mp-769604)), InsertionVoltagePairDoc(max_delta_volume=0.03889443437549511, average_voltage=2.9957660829999995, capacity_grav=81.90831107059773, capacity_vol=228.00347666462753, energy_grav=245.37814022111007, energy_vol=683.045082197973, fracA_charge=0.16666666666666666, fracA_discharge=0.23076923076923078, formula_charge='K2MnPCO7', formula_discharge='K3MnPCO7', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-769604), id_discharge=MPID(mp-1178149))]",163.8166221,547.6743965,456.0069533,1524.529866,3.343216271,mp-773432,mp-1178149,Monoclinic,4,Monoclinic,11
mp-558324_K,K0-2Ni4P4O15,K0Ni4P4O15,K2Ni4P4O15,Ni4P4O15,K,1,0.059779156,0.151370168,"[InsertionVoltagePairDoc(max_delta_volume=0.02014018463072431, average_voltage=2.943604127999997, capacity_grav=79.19401268602574, capacity_vol=276.1486560503055, energy_grav=233.11582265546951, energy_vol=812.8723238913306, fracA_charge=0.0, fracA_discharge=0.08, formula_charge='Ni4P4O15', formula_discharge='K2Ni4P4O15', stability_charge=0.059779155652171845, stability_discharge=0.15137016800000058, id_charge=MPID(mp-585202), id_discharge=MPID(mp-558324))]",79.19401269,233.1158227,276.1486561,812.8723239,2.943604128,mp-585202,mp-558324,Monoclinic,15,Monoclinic,15
mp-754544_K,K1-3VPCO7,K1VPCO7,K3VPCO7,VPCO7,K,2,0.02413821,0.011071177,"[InsertionVoltagePairDoc(max_delta_volume=0.06156407656304497, average_voltage=2.9608085254999925, capacity_grav=94.33209792109066, capacity_vol=239.6327618748161, energy_grav=279.2992797530654, energy_vol=709.5067243480651, fracA_charge=0.09090909090909091, fracA_discharge=0.16666666666666666, formula_charge='KVPCO7', formula_discharge='K2VPCO7', stability_charge=0.024138210454541564, stability_discharge=0.0, id_charge=MPID(mp-755407), id_discharge=MPID(mp-754947)), InsertionVoltagePairDoc(max_delta_volume=0.03779440630926745, average_voltage=1.7736060580000061, capacity_grav=82.92109998142325, capacity_vol=230.90581373147663, energy_grav=147.0693652630765, energy_vol=409.535950061568, fracA_charge=0.16666666666666666, fracA_discharge=0.23076923076923078, formula_charge='K2VPCO7', formula_discharge='K3VPCO7', stability_charge=0.0, stability_discharge=0.011071177299673884, id_charge=MPID(mp-754947), id_discharge=MPID(mp-754544))]",165.8422,392.582865,461.8116275,1093.203852,2.367207292,mp-755407,mp-754544,Monoclinic,4,Monoclinic,11
mp-754351_K,K2-3CuPCO7,K2CuPCO7,K3CuPCO7,CuPCO7,K,1,0.008527956,0.026725782,"[InsertionVoltagePairDoc(max_delta_volume=0.011099145303867353, average_voltage=3.182354292999996, capacity_grav=79.80879163703177, capacity_vol=231.67467567936455, energy_grav=253.97985068525023, energy_vol=737.2708987276076, fracA_charge=0.16666666666666666, fracA_discharge=0.23076923076923078, formula_charge='K2CuPCO7', formula_discharge='K3CuPCO7', stability_charge=0.00852795585937649, stability_discharge=0.02672578230769318, id_charge=MPID(mp-754351), id_discharge=MPID(mp-772819))]",79.80879164,253.9798507,231.6746757,737.2708987,3.182354293,mp-754351,mp-772819,Monoclinic,11,Monoclinic,11
mp-557397_K,K2-3MnF6,K2MnF6,K3MnF6,MnF6,K,1,0.0,0.041900461,"[InsertionVoltagePairDoc(max_delta_volume=0.21020655963484058, average_voltage=3.0272788130000023, capacity_grav=93.638341580795, capacity_vol=251.17134060051194, energy_grav=283.46936755199783, energy_vol=760.3656778327371, fracA_charge=0.2222222222222222, fracA_discharge=0.3, formula_charge='K2MnF6', formula_discharge='K3MnF6', stability_charge=0.0, stability_discharge=0.04190046062500574, id_charge=MPID(mp-557397), id_discharge=MPID(mp-1111694))]",93.63834158,283.4693676,251.1713406,760.3656778,3.027278813,mp-557397,mp-1111694,Cubic,225,Cubic,225
mp-190_K,K0-1ReO3,K0ReO3,K1ReO3,ReO3,K,1,0.0,0.037232365,"[InsertionVoltagePairDoc(max_delta_volume=0.11708781626907783, average_voltage=1.8922278629999951, capacity_grav=98.0649027376667, capacity_vol=728.1666196931301, energy_grav=185.56114134259744, energy_vol=1377.8571666898617, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='ReO3', formula_discharge='KReO3', stability_charge=0.0, stability_discharge=0.037232364857143985, id_charge=MPID(mp-190), id_discharge=MPID(mp-973471))]",98.06490274,185.5611413,728.1666197,1377.857167,1.892227863,mp-190,mp-973471,Cubic,221,Cubic,221
mp-19517_K,K0-1VPO5,K0VPO5,K1VPO5,VPO5,K,1,0.028809728,0.069841339,"[InsertionVoltagePairDoc(max_delta_volume=0.06777997424445226, average_voltage=3.376672039250003, capacity_grav=133.33369589486492, capacity_vol=400.4821383730268, energy_grav=450.2241628180533, energy_vol=1352.2968388632503, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='VPO5', formula_discharge='KVPO5', stability_charge=0.028809727500000548, stability_discharge=0.06984133859374975, id_charge=MPID(mp-770892), id_discharge=MPID(mp-19517))]",133.3336959,450.2241628,400.4821384,1352.296839,3.376672039,mp-770892,mp-19517,Orthorhombic,33,Orthorhombic,33
mp-20361_K,K0-1FePO4,K0FePO4,K1FePO4,FePO4,K,1,0.024104719,0.080243215,"[InsertionVoltagePairDoc(max_delta_volume=0.3442007199653303, average_voltage=2.6763932480000037, capacity_grav=141.12381246985495, capacity_vol=466.9494880479483, energy_grav=377.7028188263385, energy_vol=1249.7404569685873, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='FePO4', formula_discharge='KFePO4', stability_charge=0.02410471875000031, stability_discharge=0.08024321499999942, id_charge=MPID(mp-20361), id_discharge=MPID(mp-746071))]",141.1238125,377.7028188,466.949488,1249.740457,2.676393248,mp-20361,mp-746071,Orthorhombic,62,Orthorhombic,62
mp-510366_K,K4-6Co2O5,K4Co2O5,K6Co2O5,Co2O5,K,1,0.144472513,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.011081753940066053, average_voltage=1.7550202105000037, capacity_grav=123.95090042167982, capacity_vol=335.56932773805596, energy_grav=217.5363353497215, energy_vol=588.9309522041877, fracA_charge=0.36363636363636365, fracA_discharge=0.46153846153846156, formula_charge='K4Co2O5', formula_discharge='K6Co2O5', stability_charge=0.14447251303029773, stability_discharge=0.0, id_charge=MPID(mp-770883), id_discharge=MPID(mp-510366))]",123.9509004,217.5363353,335.5693277,588.9309522,1.755020211,mp-770883,mp-510366,Tetragonal,136,Tetragonal,136
mp-757418_K,K0-0.25TiO2,K0TiO2,K0.25TiO2,TiO2,K,3,0.061043894,0.0117624,"[InsertionVoltagePairDoc(max_delta_volume=0.007706139095792208, average_voltage=2.6820071230000266, capacity_grav=20.35115893472726, capacity_vol=70.57684915325262, energy_grav=54.581953224244145, energy_vol=189.28761214792195, fracA_charge=0.0, fracA_discharge=0.02040816326530612, formula_charge='TiO2', formula_discharge='KTi16O32', stability_charge=0.061043894166667556, stability_discharge=0.03398221303570459, id_charge=MPID(mp-1400963), id_discharge=MPID(mp-757418)), InsertionVoltagePairDoc(max_delta_volume=0.0012499930878935306, average_voltage=2.3971614509999872, capacity_grav=32.319407138262946, capacity_vol=117.48123119513654, energy_grav=77.47483691101775, energy_vol=281.62147863699846, fracA_charge=0.02040816326530612, fracA_discharge=0.05263157894736842, formula_charge='KTi16O32', formula_discharge='KTi6O12', stability_charge=0.03398221303570459, stability_discharge=0.0006231662499835977, id_charge=MPID(mp-757418), id_discharge=MPID(mp-765472)), InsertionVoltagePairDoc(max_delta_volume=0.008970961598306015, average_voltage=0.9557887529999999, capacity_grav=24.915745411748425, capacity_vol=94.82812064696788, energy_grav=23.814189237160495, energy_vol=90.63565118249896, fracA_charge=0.05263157894736842, fracA_discharge=0.07692307692307693, formula_charge='KTi6O12', formula_discharge='KTi4O8', stability_charge=0.0006231662499835977, stability_discharge=0.011762399615381725, id_charge=MPID(mp-765472), id_discharge=MPID(mp-1211178))]",74.74723624,148.5911748,284.4843619,565.5308166,1.987915303,mp-1400963,mp-1211178,Tetragonal,87,Tetragonal,87
mp-585392_K,K0-1Ni3P3O11,K0Ni3P3O11,K1Ni3P3O11,Ni3P3O11,K,1,0.047426874,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.0277651599652311, average_voltage=5.1100939480000065, capacity_grav=55.36430158586015, capacity_vol=212.54065349378027, energy_grav=282.9167824691511, energy_vol=1086.102707122533, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Ni3P3O11', formula_discharge='KNi3P3O11', stability_charge=0.047426874264708374, stability_discharge=0.0, id_charge=MPID(mp-585392), id_discharge=MPID(mp-1198941))]",55.36430159,282.9167825,212.5406535,1086.102707,5.110093948,mp-585392,mp-1198941,Monoclinic,14,Monoclinic,14
mp-21957_K,K0-1Ni4(PO4)3,K0Ni4(PO4)3,K1Ni4(PO4)3,Ni4(PO4)3,K,1,0.051322082,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.02047136402005645, average_voltage=5.040241227999978, capacity_grav=47.9637675547645, capacity_vol=182.19597734934604, energy_grav=241.74895867973174, energy_vol=918.3116766119241, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Ni4(PO4)3', formula_discharge='KNi4(PO4)3', stability_charge=0.051322082105261124, stability_discharge=0.0, id_charge=MPID(mp-777879), id_discharge=MPID(mp-21957))]",47.96376755,241.7489587,182.1959773,918.3116766,5.040241228,mp-777879,mp-21957,Orthorhombic,58,Orthorhombic,58
mp-504351_K,K0-1Mn(PO3)3,K0Mn(PO3)3,K1Mn(PO3)3,Mn(PO3)3,K,1,0.008724038,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.07217134242970435, average_voltage=4.433574228000005, capacity_grav=80.9829293622858, capacity_vol=220.81146666582853, energy_grav=359.0438285285752, energy_vol=978.9840278564996, fracA_charge=0.0, fracA_discharge=0.07142857142857142, formula_charge='Mn(PO3)3', formula_discharge='KMn(PO3)3', stability_charge=0.008724037564102893, stability_discharge=0.0, id_charge=MPID(mp-504351), id_discharge=MPID(mp-1211527))]",80.98292936,359.0438285,220.8114667,978.9840279,4.433574228,mp-504351,mp-1211527,Monoclinic,9,Hexagonal,188
mp-29230_K,K0-0.25VO2,K0VO2,K0.25VO2,VO2,K,1,0.041990863,0.031634959,"[InsertionVoltagePairDoc(max_delta_volume=0.00962380841537791, average_voltage=2.671648093000009, capacity_grav=72.2685576218592, capacity_vol=290.94102007027055, energy_grav=193.07615415430138, energy_vol=777.2920214462156, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='VO2', formula_discharge='KV4O8', stability_charge=0.0419908625000005, stability_discharge=0.031634958509615174, id_charge=MPID(mp-1271755), id_discharge=MPID(mp-29230))]",72.26855762,193.0761542,290.9410201,777.2920214,2.671648093,mp-1271755,mp-29230,Tetragonal,87,Tetragonal,87
mp-510730_K,K0-2FeH12(SO7)2,K0FeH12(SO7)2,K2FeH12(SO7)2,FeH12(SO7)2,K,1,0.025084184,0.000443283,"[InsertionVoltagePairDoc(max_delta_volume=0.00884669720490705, average_voltage=4.375441020500013, capacity_grav=123.43561440810039, capacity_vol=259.1256471837235, energy_grav=540.0852506718248, energy_vol=1133.7889861512774, fracA_charge=0.0, fracA_discharge=0.06451612903225806, formula_charge='FeH12(SO7)2', formula_discharge='K2FeH12(SO7)2', stability_charge=0.02508418366376297, stability_discharge=0.0004432829032259278, id_charge=MPID(mp-770576), id_discharge=MPID(mp-510730))]",123.4356144,540.0852507,259.1256472,1133.788986,4.375441021,mp-770576,mp-510730,Monoclinic,14,Monoclinic,14
mp-1220314_K,K0-1NbO2F,K0NbO2F,K1NbO2F,NbO2F,K,1,0.105516718,0.122580557,"[InsertionVoltagePairDoc(max_delta_volume=0.11946706831334475, average_voltage=1.7553056229999984, capacity_grav=146.45467399957275, capacity_vol=626.0014938513523, energy_grav=257.0727127860817, energy_vol=1098.8239421636777, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='NbO2F', formula_discharge='KNbO2F', stability_charge=0.10551671750000047, stability_discharge=0.12258055708391868, id_charge=MPID(mp-1220314), id_discharge=MPID(mp-1223310))]",146.454674,257.0727128,626.0014939,1098.823942,1.755305623,mp-1220314,mp-1223310,Tetragonal,123,Tetragonal,123
mp-19342_K,K0-1WO3,K0WO3,K1WO3,WO3,K,1,0.000278301,0.067683599,"[InsertionVoltagePairDoc(max_delta_volume=0.1249486933944286, average_voltage=1.9507395955000038, capacity_grav=98.92163346527282, capacity_vol=686.521387660628, energy_grav=192.97034725224594, energy_vol=1339.2244540671948, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='WO3', formula_discharge='KWO3', stability_charge=0.00027830062500022734, stability_discharge=0.06768359949999958, id_charge=MPID(mp-19342), id_discharge=MPID(mp-1040472))]",98.92163347,192.9703473,686.5213877,1339.224454,1.950739596,mp-19342,mp-1040472,Orthorhombic,60,Cubic,221
mp-733506_K,K0-0.45WO3,K0WO3,K0.45WO3,WO3,K,1,0.003861149,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.04229851855454414, average_voltage=2.754799306333344, capacity_grav=48.352438669067844, capacity_vol=324.8184349110021, energy_grav=133.20126450507365, energy_vol=894.809599177111, fracA_charge=0.0, fracA_discharge=0.10112359550561797, formula_charge='WO3', formula_discharge='K9(WO3)20', stability_charge=0.0038611490000004522, stability_discharge=0.0, id_charge=MPID(mp-733506), id_discharge=MPID(mp-761779))]",48.35243867,133.2012645,324.8184349,894.8095992,2.754799306,mp-733506,mp-761779,Tetragonal,113,Triclinic,2
mp-17353_K,K0-1V6O11,K0V6O11,K1V6O11,V6O11,K,1,0.048091485,0.026807148,"[InsertionVoltagePairDoc(max_delta_volume=0.03480703123812745, average_voltage=2.8488385429999923, capacity_grav=51.46799769129605, capacity_vol=217.72142528556427, energy_grav=146.6240155539988, energy_vol=620.2531879904086, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='V6O11', formula_discharge='KV6O11', stability_charge=0.0480914849999845, stability_discharge=0.02680714788195182, id_charge=MPID(mp-849537), id_discharge=MPID(mp-17353))]",51.46799769,146.6240156,217.7214253,620.253188,2.848838543,mp-849537,mp-17353,Orthorhombic,63,Hexagonal,194
mp-768179_K,K1-1.5Fe11O17,K1Fe11O17,K1.5Fe11O17,Fe11O17,K,1,0.082347409,0.058283014,"[InsertionVoltagePairDoc(max_delta_volume=0.0280906891062076, average_voltage=2.713432503, capacity_grav=14.18169458464556, capacity_vol=57.89326417107863, energy_grav=38.48107103359635, energy_vol=157.08946470657008, fracA_charge=0.034482758620689655, fracA_discharge=0.05084745762711865, formula_charge='KFe11O17', formula_discharge='K3(Fe11O17)2', stability_charge=0.08234740855603295, stability_discharge=0.05828301397246083, id_charge=MPID(mp-1178195), id_discharge=MPID(mp-1178199))]",14.18169458,38.48107103,57.89326417,157.0894647,2.713432503,mp-1178195,mp-1178199,Monoclinic,5,Triclinic,1
mp-1025502_K,K0-2TiCuF6,K0TiCuF6,K2TiCuF6,TiCuF6,K,1,0.0,0.29112566,"[InsertionVoltagePairDoc(max_delta_volume=0.40952941748160376, average_voltage=2.4863504130000003, capacity_grav=176.55783564169082, capacity_vol=588.4187719669242, energy_grav=438.9846475661041, energy_vol=1463.0152566969148, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='TiCuF6', formula_discharge='K2TiCuF6', stability_charge=0.0, stability_discharge=0.2911256599999996, id_charge=MPID(mp-1025502), id_discharge=MPID(mp-1112244))]",176.5578356,438.9846476,588.418772,1463.015257,2.486350413,mp-1025502,mp-1112244,Triclinic,2,Cubic,225
mp-561_K,K0-0.5Nb3Se4,K0Nb3Se4,K0.5Nb3Se4,Nb3Se4,K,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.016201234209421544, average_voltage=1.3526143930000034, capacity_grav=21.82146176968552, capacity_vol=140.26425817396213, energy_grav=29.51602326597596, energy_vol=189.72345442956956, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Nb3Se4', formula_discharge='K(Nb3Se4)2', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-561), id_discharge=MPID(mp-1223754))]",21.82146177,29.51602327,140.2642582,189.7234544,1.352614393,mp-561,mp-1223754,Hexagonal,176,Trigonal,147
mp-7147_K,K0-1CrP2S7,K0CrP2S7,K1CrP2S7,CrP2S7,K,1,0.006212603,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.044629877747909275, average_voltage=3.272230903, capacity_grav=70.99787956249385, capacity_vol=161.6015120064677, energy_grav=232.3214555518645, energy_vol=528.7974615590891, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='CrP2S7', formula_discharge='KCrP2S7', stability_charge=0.006212603200003386, stability_discharge=0.0, id_charge=MPID(mp-768680), id_discharge=MPID(mp-7147))]",70.99787956,232.3214556,161.601512,528.7974616,3.272230903,mp-768680,mp-7147,Monoclinic,5,Monoclinic,5
mp-10810_K,K0-2TiAgF6,K0TiAgF6,K2TiAgF6,TiAgF6,K,1,0.005325126,0.269858005,"[InsertionVoltagePairDoc(max_delta_volume=0.40306708413950165, average_voltage=3.2250256630000003, capacity_grav=154.06593581168957, capacity_vol=519.7759128809779, energy_grav=496.8665967868096, energy_vol=1676.2906580504061, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='TiAgF6', formula_discharge='K2TiAgF6', stability_charge=0.005325125625000204, stability_discharge=0.26985800533333304, id_charge=MPID(mp-10810), id_discharge=MPID(mp-1112274))]",154.0659358,496.8665968,519.7759129,1676.290658,3.225025663,mp-10810,mp-1112274,Triclinic,2,Cubic,225
mp-541384_K,K0-1MnF3,K0MnF3,K1MnF3,MnF3,K,1,0.0,0.000179502,"[InsertionVoltagePairDoc(max_delta_volume=0.3497650562388146, average_voltage=4.039421543000003, capacity_grav=177.45616944979716, capacity_vol=578.4294724689772, energy_grav=716.8202738137696, energy_vol=2336.5204721973137, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='MnF3', formula_discharge='KMnF3', stability_charge=0.0, stability_discharge=0.00017950249999909573, id_charge=MPID(mp-556560), id_discharge=MPID(mp-555359))]",177.4561694,716.8202738,578.4294725,2336.520472,4.039421543,mp-556560,mp-555359,Monoclinic,15,Tetragonal,140
mp-12627_K,K0-0.5Nb3S4,K0Nb3S4,K0.5Nb3S4,Nb3S4,K,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.015002739541816634, average_voltage=1.5737988529999927, capacity_grav=31.41817526964494, capacity_vol=158.92156409531066, energy_grav=49.44588820271994, energy_vol=250.11057529016472, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Nb3S4', formula_discharge='K(Nb3S4)2', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-12627), id_discharge=MPID(mp-1223960))]",31.41817527,49.4458882,158.9215641,250.1105753,1.573798853,mp-12627,mp-1223960,Hexagonal,176,Trigonal,147
mp-560382_K,K0-1MnF3,K0MnF3,K1MnF3,MnF3,K,1,0.005750175,0.001346735,"[InsertionVoltagePairDoc(max_delta_volume=0.3231002829104228, average_voltage=4.056586080499997, capacity_grav=177.45616944979716, capacity_vol=574.7604469971672, energy_grav=719.866226888896, energy_vol=2331.5652289106647, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='MnF3', formula_discharge='KMnF3', stability_charge=0.005750174999999302, stability_discharge=0.0013467349999993772, id_charge=MPID(mp-764949), id_discharge=MPID(mp-560382))]",177.4561694,719.8662269,574.760447,2331.565229,4.05658608,mp-764949,mp-560382,Orthorhombic,55,Tetragonal,127
mp-21676_K,K0.5-0.6FeF3,K0.5FeF3,K0.6FeF3,FeF3,K,1,0.041620353,0.020866435,"[InsertionVoltagePairDoc(max_delta_volume=0.029268935690933695, average_voltage=4.090842692999986, capacity_grav=19.66371276602505, capacity_vol=65.44411767830105, energy_grav=80.44115568614411, energy_vol=267.72159060410905, fracA_charge=0.1111111111111111, fracA_discharge=0.13043478260869565, formula_charge='KFe2F6', formula_discharge='K3Fe5F15', stability_charge=0.04162035316666124, stability_discharge=0.020866434782603527, id_charge=MPID(mp-1223730), id_discharge=MPID(mp-1201518))]",19.66371277,80.44115569,65.44411768,267.7215906,4.090842693,mp-1223730,mp-1201518,Tetragonal,83,Orthorhombic,32
mp-560997_K,K0-1VF4,K0VF4,K1VF4,VF4,K,1,0.008757412,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.2552130860602284, average_voltage=4.383986125500002, capacity_grav=161.42221432048942, capacity_vol=460.6716200447417, energy_grav=707.6727479285133, energy_vol=2019.577990687756, fracA_charge=0.0, fracA_discharge=0.16666666666666666, formula_charge='VF4', formula_discharge='KVF4', stability_charge=0.008757411749999555, stability_discharge=0.0, id_charge=MPID(mp-760249), id_discharge=MPID(mp-560997))]",161.4222143,707.6727479,460.67162,2019.577991,4.383986126,mp-760249,mp-560997,Orthorhombic,62,Orthorhombic,62
mp-19498_K,K0-1CrPO4F,K0CrPO4F,K1CrPO4F,CrPO4F,K,1,0.038836481,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.07354871416176234, average_voltage=4.909394132999999, capacity_grav=130.69802380744724, capacity_vol=398.83860019282355, energy_grav=641.6481112749757, energy_vol=1958.0558838005802, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='CrPO4F', formula_discharge='KCrPO4F', stability_charge=0.03883648053571154, stability_discharge=0.0, id_charge=MPID(mp-770697), id_discharge=MPID(mp-19498))]",130.6980238,641.6481113,398.8386002,1958.055884,4.909394133,mp-770697,mp-19498,Orthorhombic,33,Orthorhombic,33
mp-26104_K,K0-3V2(PO4)3,K0V2(PO4)3,K3V2(PO4)3,V2(PO4)3,K,1,0.014576927,0.028717093,"[InsertionVoltagePairDoc(max_delta_volume=0.21232179367950166, average_voltage=3.132284159666665, capacity_grav=159.50351457499997, capacity_vol=495.35368346737516, energy_grav=499.61033211443345, energy_vol=1551.5884961573945, fracA_charge=0.0, fracA_discharge=0.15, formula_charge='V2(PO4)3', formula_discharge='K3V2(PO4)3', stability_charge=0.014576926617646535, stability_discharge=0.028717092781251452, id_charge=MPID(mp-26104), id_discharge=MPID(mp-1022965))]",159.5035146,499.6103321,495.3536835,1551.588496,3.13228416,mp-26104,mp-1022965,Triclinic,2,Monoclinic,15
mp-755476_K,K1-3FePCO7,K1FePCO7,K3FePCO7,FePCO7,K,2,0.02210121,0.001929527,"[InsertionVoltagePairDoc(max_delta_volume=0.048991699644710396, average_voltage=3.9656562629999925, capacity_grav=92.73167420589064, capacity_vol=241.2791974461515, energy_grav=367.74194459306506, energy_vol=956.8303604839425, fracA_charge=0.09090909090909091, fracA_discharge=0.16666666666666666, formula_charge='KFePCO7', formula_discharge='K2FePCO7', stability_charge=0.02210120954545136, stability_discharge=0.0, id_charge=MPID(mp-769579), id_discharge=MPID(mp-773453)), InsertionVoltagePairDoc(max_delta_volume=0.0407091201573766, average_voltage=2.725002882999995, capacity_grav=81.6819087921939, capacity_vol=231.8411482832639, energy_grav=222.58343694767098, energy_vol=631.7677974699234, fracA_charge=0.16666666666666666, fracA_discharge=0.23076923076923078, formula_charge='K2FePCO7', formula_discharge='K3FePCO7', stability_charge=0.0, stability_discharge=0.0019295273076931352, id_charge=MPID(mp-773453), id_discharge=MPID(mp-1575580))]",163.3638176,546.5058101,463.6822966,1551.170099,3.345329573,mp-769579,mp-1575580,Monoclinic,4,Triclinic,2
mp-558110_K,K0-1TiS2,K0TiS2,K1TiS2,TiS2,K,1,0.00952151,0.067544089,"[InsertionVoltagePairDoc(max_delta_volume=0.01922258144079425, average_voltage=1.493540993, capacity_grav=177.38130269680056, capacity_vol=523.2435359549892, energy_grav=264.9262469694131, energy_vol=781.4856702710458, fracA_charge=0.0, fracA_discharge=0.25, formula_charge='TiS2', formula_discharge='KTiS2', stability_charge=0.0095215099999999, stability_discharge=0.06754408937500056, id_charge=MPID(mp-558110), id_discharge=MPID(mp-1018072))]",177.3813027,264.926247,523.243536,781.4856703,1.493540993,mp-558110,mp-1018072,Trigonal,166,Trigonal,160
